NPAID,Name,m/z,CCS,Adduct
NPA006295,Islandicin,271.0601,162.29395,M+H
NPA006296,Chlorocatechelin A,673.1423,238.7247,M+H
NPA006297,LL-S490β,432.1918,196.21,M+H
NPA006298,Bromomethylchlamydosporol A,319.0176,164.44022,M+H
NPA006299,Venturicidin A,750.4787,266.46573,M+H
NPA006300,Epi-cochlioquinone A,533.3109,228.73994,M+H
NPA006301,Aspergillumarin B,251.1278,160.30516,M+H
NPA006302,Muraymycin C1,946.4476,294.6052,M+H
NPA006303,"4-(1'-hydroxy-2'-butenyl)-l,4-dihydro-2,3-benzodioxocin-10-ol",249.1122,161.8715,M+H
NPA006304,"1-hydroxy-1-[tetrahydro-4-hydroxy-2-(hydroxymethyl)-5-oxofuran-2-yl]propan-2-yl 2,4-dihydroxy-6-methylbenzoate",357.118,174.56409,M+H
NPA006305,Cytosporin H,397.2221,200.39262,M+H
NPA006306,SB203105,494.265,210.25366,M+H
NPA006307,3-Methylhydantoin,115.0502,120.970604,M+H
NPA006308,Clavariopsin B,1140.6915,316.75034,M+H
NPA006309,"Cadina-1,4-diene",205.1951,154.59143,M+H
NPA006310,Penicillithiophenol B,363.0897,182.81807,M+H
NPA006311,Talaroenamine E,304.118,174.18207,M+H
NPA006312,Thiomarinol E,669.2874,249.92499,M+H
NPA006313,17-acetoxy-N-(O-methyl)septoriamycin A,444.2381,209.33104,M+H
NPA006314,Pochonin D,351.0994,174.98698,M+H
NPA006315,Petrosifungin A,624.3392,248.11642,M+H
NPA006316,N-(2-Phenylethyl)-isobutyramide,192.1383,144.6478,M+H
NPA006317,(E)-3-(3-hydroxy-4-O-a-fucofuranosylphenyl)-2-methylacrylic acid,341.1231,177.33095,M+H
NPA006319,Taveuniamide I,360.0683,175.61559,M+H
NPA006320,"(R*R*)-2-(1-hydroxyethyl)-2-methyl-2,3-dihydro-1H-quinazolin-4-one",207.1128,146.88013,M+H
NPA006321,Cytoglobosin G,533.301,230.41556,M+H
NPA006322,Echinosporin,224.0554,154.7571,M+H
NPA006323,Naematolin B,325.1646,178.76183,M+H
NPA006324,2-(1-hydroxyethyl)-4(3H)quinazoline,191.0815,139.66203,M+H
NPA006325,TMC-52D,407.2289,196.22517,M+H
NPA006326,Amonabactin P 693,694.3083,257.02347,M+H
NPA006327,3-methoxy-5-hexylphenol,209.1536,154.53513,M+H
NPA006328,Palmarumycin B6,353.0575,182.63872,M+H
NPA006329,Ergost-7-en-3β-ol,401.3778,208.18718,M+H
NPA006330,Phomopsin B,321.1697,176.89757,M+H
NPA006331,Decarestrictine D,217.1071,153.34474,M+H
NPA006332,Aspergiloid C,301.2162,188.45099,M+H
NPA006333,Ophiobolin A lactone,401.2687,204.71225,M+H
NPA006334,Ustusorane E,267.1591,161.31996,M+H
NPA006335,Hypsiziprenol-A8,653.5715,250.74947,M+H
NPA006336,Cyanosporaside B,418.1052,207.20958,M+H
NPA006338,"4'-hydroxy-6,7-dimethoxyisoflavone",299.0914,178.37294,M+H
NPA006339,Neosarphenol B,353.1384,185.79321,M+H
NPA006340,Ieodomycin B,211.1329,153.98582,M+H
NPA006341,"4,4a,5,6,7-hexahydro-3-hydroxy-6-(1',2'-dihydroxy-1'-methylethyl)-4-methyl-2(3H)-naphthalenone",255.1591,157.34569,M+H
NPA006342,Anabaenopeptin NZ857,858.4396,285.2256,M+H
NPA006343,Laccaridione B,399.1802,206.86034,M+H
NPA006344,"5α,8α-epidioxy-24(R)-methylcholesta-6,22-dien-3β-d-glucopyranoside",591.3892,237.18114,M+H
NPA006345,2-(3-methyl-2-buten-1-yl)-4-methoxyethyl-phenol,221.1536,154.33104,M+H
NPA006346,5-Deoxy-7-methylbostrycoidin,284.0918,166.87207,M+H
NPA006347,Toyocamycin,292.1041,173.32834,M+H
NPA006348,Gabosine I,175.0601,140.83995,M+H
NPA006349,Not named,374.1598,194.52722,M+H
NPA006350,Punctaporonin K,380.2432,193.47601,M+H
NPA006351,4'-N-methyl-5'-hydroxystaurosporine,497.2184,219.31877,M+H
NPA006352,"4,4'-(ethane-1,2-diyl)bis(2,3,6-trimethoxyphenol)",395.1701,193.99696,M+H
NPA006353,"2,5-dihydroxy-3-isopropenyl-6-(3-methylbut-3-en-1-ynyl)benzaldehyde",271.1329,158.26709,M+H
NPA006354,Cinatrin B,373.1857,193.19708,M+H
NPA006355,"4-Bromo-9-(iodomethyl)-1,5,12-trimethyl-8-oxatricyclo dodeca-2,4,6-triene",420.9659,173.5684,M+H
NPA006356,Hygrophorone B14,341.2687,188.59985,M+H
NPA006357,Clearanol B,225.0758,155.07976,M+H
NPA006358,Hydrazidomycin C,477.4051,228.703,M+H
NPA006359,Arylomycin B2,870.4244,289.4293,M+H
NPA006360,Ambiguine O isonitrile,453.194,208.26587,M+H
NPA006361,Sterostrein I,253.1798,164.44266,M+H
NPA006362,Shengjimycin B2α,955.5737,297.17993,M+H
NPA006363,Gabosine B,161.0809,137.00171,M+H
NPA006364,Botryoloic acid,329.1959,174.15536,M+H
NPA006365,"Z,Z)-4-oxo-2,5-hetpadienedioic acid",171.0288,139.74861,M+H
NPA006366,Not named,372.217,194.6238,M+H
NPA006367,Thomitrem E,600.332,238.7971,M+H
NPA006368,Guignardone J,309.1697,182.1606,M+H
NPA006369,Secoemestrin D,633.0488,232.52075,M+H
NPA006370,Perenniporide A,335.1126,183.86275,M+H
NPA006371,Plastin D,629.4134,250.71465,M+H
NPA006372,Kurstakin 1,878.4731,292.50888,M+H
NPA006373,Colossolactone I,455.352,218.05318,M+H
NPA006374,Alantrypinene B,357.1346,189.35406,M+H
NPA006375,Gloeophyllin F,457.3676,215.20468,M+H
NPA006376,Pyripyropene T,524.2279,223.267,M+H
NPA006377,Griseorhodin D1/D2,919.2233,290.2568,M+H
NPA006378,Secopenicillide C,359.1489,182.58934,M+H
NPA006379,Rubellin E,561.1392,218.46065,M+H
NPA006380,Fomitoside C,587.3943,223.94954,M+H
NPA006381,Chrysorrhedial,233.1536,157.82367,M+H
NPA006382,Daldinin A,279.1227,166.79315,M+H
NPA006383,Cyanogriside G,378.1296,186.6883,M+H
NPA006384,Decipienolide A,379.2115,188.66814,M+H
NPA006385,Lobophorin F,1027.5373,312.47653,M+H
NPA006386,Actinoramide D,660.3352,246.02705,M+H
NPA006387,Antineocyclocitrinol B,401.2687,205.48056,M+H
NPA006388,Nitrosporeunol E,327.2319,181.45695,M+H
NPA006389,Rezishanone D,323.1853,181.3358,M+H
NPA006390,5-N-acetyl-15b-didehydroardeemin,467.2078,214.84065,M+H
NPA006391,PF1163A,478.3163,216.84319,M+H
NPA006392,Enniatin-B2,626.4011,238.81499,M+H
NPA006393,Berkleasmin D,565.3735,241.48021,M+H
NPA006394,"6,13-dihydroxypunctaporonin B",285.1697,163.99701,M+H
NPA006395,14-methoxytajixanthone,453.1908,222.65639,M+H
NPA006396,10-Oxodehydrodihydrobotrydial,231.138,157.30595,M+H
NPA006397,Palmarumycin-CP3a,337.1071,186.28018,M+H
NPA006398,Threo-23-O-methylneocyclocitrinol,415.2843,212.01845,M+H
NPA006399,Pallidorosetin A,390.2275,201.14528,M+H
NPA006400,Phelligridin H,623.082,241.00084,M+H
NPA006401,Landomycin X,1055.4846,317.81772,M+H
NPA006402,"(5S,S)-5-methyl-3-(6-methyloctyl)furan-2(5H)-one",225.1849,166.39093,M+H
NPA006403,Deinoxanthin,583.4146,255.01134,M+H
NPA006404,"[D-Asp3, Dhb7]microcystin-LR",981.5404,299.5993,M+H
NPA006405,Citreopyrone B,195.0652,141.43398,M+H
NPA006406,"Hept-4-trans-en,6-yne-2,3-diol",127.0754,128.9853,M+H
NPA006407,4-methylaeruginoic acid,238.0533,149.41112,M+H
NPA006408,Pentacecilide B,455.2428,207.96571,M+H
NPA006409,Terpendole K,518.2901,222.85431,M+H
NPA006410,Terpendole M,536.3007,223.96751,M+H
NPA006411,Ambiguine G nitrile,403.1936,200.66714,M+H
NPA006412,Tryptophol,162.0914,132.88441,M+H
NPA006413,Cremeomycin,195.0401,141.73578,M+H
NPA006414,NG-011,663.2284,232.42714,M+H
NPA006415,Luminacin C1/C2,481.2432,214.8366,M+H
NPA006416,2-(1-hydroxy-1-methylpropyl)-3-methoxypyrazine,183.1128,142.3278,M+H
NPA006417,Atranone H,449.217,209.38481,M+H
NPA006418,Benzastatin B,287.2118,176.51262,M+H
NPA006419,Aspergillazine C,451.117,204.26624,M+H
NPA006420,Citridone C,328.1544,180.23982,M+H
NPA006421,Ganodermatetraol,473.3626,217.62703,M+H
NPA006422,Plorantinone A,235.1693,155.82924,M+H
NPA006423,Solanapyrone K,360.217,195.4941,M+H
NPA006424,PGL KI,1215.7249,355.6703,M+H
NPA006425,Herboxidiene,439.3054,209.07669,M+H
NPA006426,Hypsiziprenol-B8,635.5609,249.20316,M+H
NPA006427,Liposidomycin M-(III),958.4867,296.63647,M+H
NPA006428,5''-Dihydrohygromycin A,514.1919,214.35132,M+H
NPA006429,Iromycin B,320.222,186.16257,M+H
NPA006430,(+)-epicytoskyrin,575.1184,225.73254,M+H
NPA006431,Sarmentosamide,223.1441,161.56883,M+H
NPA006432,Neomangicol A,453.2403,195.04314,M+H
NPA006433,Nybomycin,299.1027,172.39261,M+H
NPA006434,Salfredin A3,394.1133,182.07722,M+H
NPA006435,Pyrophen,288.1231,164.71571,M+H
NPA006437,Graphiumin H,631.2143,225.579,M+H
NPA006438,Tetraacetic acid lactone,169.0496,138.25624,M+H
NPA006439,Roselipin 2A,819.5101,278.3066,M+H
NPA006440,"4-chloro-6,7-dihydroxymellein",245.0212,152.48386,M+H
NPA006441,Divaricatine B,263.1278,158.13832,M+H
NPA006442,APHE-1,213.1023,146.74507,M+H
NPA006443,Curvulapyrone,257.102,158.24687,M+H
NPA006444,Oligomycin G,763.5355,273.454,M+H
NPA006445,7-cis-Laetiporic acid,421.2374,208.21336,M+H
NPA006446,Harzianumol B,211.1693,160.20377,M+H
NPA006447,Irlactin B,269.1748,169.93161,M+H
NPA006448,"(-)-(2S,3S,6S,7S,9S)-tremul-1(10)-ene-11,12,15-triol",255.1955,162.55305,M+H
NPA006449,Archazolid D,917.4828,305.51453,M+H
NPA006450,"10α,13-dihydroxy-1β-methoxyeremophil-7(11)-en-12,8β-olide",297.1697,172.81691,M+H
NPA006451,Ganoderenic acid C,517.316,224.23242,M+H
NPA006452,Gabosine G,217.0707,143.59822,M+H
NPA006453,Anhydrowaraterpol B,251.1642,159.44139,M+H
NPA006454,Terretrione D,289.1547,166.82225,M+H
NPA006455,Tricladic acid A,257.1384,162.04355,M+H
NPA006456,Gargalol A,429.3363,212.23537,M+H
NPA006457,Dihydroxerulin,265.1223,155.42601,M+H
NPA006458,Plusbacin A4,1158.5889,326.9506,M+H
NPA006459,Coniosclerodione,313.1071,178.2201,M+H
NPA006460,5'-Hydroxymonocillin III,349.1282,182.31487,M+H
NPA006461,Conosilane A,277.1071,169.41936,M+H
NPA006462,"2-methoxy-5-methyl-1,4-benzoquinone",153.0546,122.42338,M+H
NPA006463,Not named,355.1653,190.89748,M+H
NPA006464,Geumsanol A,351.1802,184.67104,M+H
NPA006465,Drimenol ester 6a,461.4353,219.52913,M+H
NPA006466,4α-hydroxydihydroilludin M,267.1591,161.44438,M+H
NPA006467,Sterebin Q1,373.2585,193.80688,M+H
NPA006468,Terrestrol E,263.0914,159.26205,M+H
NPA006469,Ganoleuconin G,487.3418,226.46307,M+H
NPA006470,Russujaponol D,237.1849,156.9124,M+H
NPA006471,22-O-(N-Me-L-valyl)aflaquinolone B,551.3116,230.657,M+H
NPA006472,CJ-12662,561.2362,229.40138,M+H
NPA006473,Not named,271.0644,152.42961,M+H
NPA006474,Corymbiferan lactone C,291.0863,168.62074,M+H
NPA006475,Not named,446.2174,204.06998,M+H
NPA006476,Peribysin F,271.1904,162.9888,M+H
NPA006477,Modiolide A,199.0965,151.6866,M+H
NPA006478,Anteaglonialide F,337.1071,183.54973,M+H
NPA006479,Cardinalin 12,581.2381,234.65996,M+H
NPA006480,Trinactin,779.494,263.31522,M+H
NPA006481,RK-95113,402.1678,196.28804,M+H
NPA006482,Abenquine B2,295.1289,171.61205,M+H
NPA006483,4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one,369.2636,197.25523,M+H
NPA006484,9-oxostrobulirin A,275.1278,168.91711,M+H
NPA006485,Fornicin A,275.1278,164.79707,M+H
NPA006486,Dolabellin,611.105,222.45808,M+H
NPA006487,13-deoxyarmellide B,467.1831,207.65436,M+H
NPA006488,Sulpinine B,488.3159,231.64427,M+H
NPA006489,Anachelin 2,762.3425,245.83195,M+H
NPA006490,Monaphilone A,361.2374,208.89323,M+H
NPA006491,Fumiquinazoline C,444.1667,203.15788,M+H
NPA006492,Pamamycin-635D,636.4834,250.49178,M+H
NPA006493,"(-)-(7R,10S)-10-hydroxysydowic acid",281.1384,166.60265,M+H
NPA006494,Cercosporene E,659.3579,249.90125,M+H
NPA006495,Graphiumin E,647.2092,230.57228,M+H
NPA006496,Lysobacteramide B,511.3167,222.46846,M+H
NPA006497,Spirangiene A,703.478,263.91547,M+H
NPA006498,Squalestatin S4,690.312,253.6129,M+H
NPA006499,Cyanobacterin,431.1256,202.30962,M+H
NPA006500,Muraymycin B5,1072.5521,314.9683,M+H
NPA006501,Phthoxazolin,291.1703,175.11116,M+H
NPA006503,Putaminoxin E,215.1642,157.56288,M+H
NPA006504,Fusamine,288.1231,167.15364,M+H
NPA006505,Trioxacarcin F,913.3336,287.69113,M+H
NPA006506,Fasciculol H,491.3731,223.60432,M+H
NPA006507,"[Ile2,4]lichenysin G15",1049.7221,334.3716,M+H
NPA006508,(18R)-18-O-B-d-glucopyranosyl-(1-2)-B-d-glucopyranosideof allo-murolic acid,693.3692,243.99857,M+H
NPA006509,Mycosphine D,241.1798,161.49733,M+H
NPA006510,Botcinin F,385.2221,198.92676,M+H
NPA006511,"3β,5α-dihydroxy-6β-methoxyergosta-7,22-diene",445.3676,219.28209,M+H
NPA006512,Conoideocrellide D,806.3607,265.04932,M+H
NPA006513,Vulnibactin 2,222.0761,146.51357,M+H
NPA006514,Obscurolide-D2,276.1231,163.64998,M+H
NPA006515,Aurachin I,426.2639,205.01535,M+H
NPA006516,Benthophoenin,571.2592,241.26738,M+H
NPA006517,"3-methyl-6-[[1-(3-methyl-2-butenyl)-1H-indol-3-yl]methyl]-2,5-piperazinedione",326.1863,180.75871,M+H
NPA006518,"2,3-dihydrocineromycin B",297.2061,174.17053,M+H
NPA006519,Chaetoglobosin W,547.2803,224.76672,M+H
NPA006520,Cortistatin H,461.3527,222.14812,M+H
NPA006521,Thielocin-B2,967.3747,319.91678,M+H
NPA006522,Decaspirone I,321.1122,178.20439,M+H
NPA006523,Trichorzin HA-6,1746.0888,434.87613,M+H
NPA006524,Depsidone 2,405.0816,190.15532,M+H
NPA006525,(S)-cis-2-Amino-5-chloro-4-pentenoic acid,150.0317,130.5701,M+H
NPA006526,Sargassopenilline G,369.1544,188.76663,M+H
NPA006527,Decumbenone C,299.1853,169.29445,M+H
NPA006528,Micropeptin E,994.5132,312.22235,M+H
NPA006529,(18 S)-18-O-[B-d-glucopyranosyl-(1-6)]-B-d-glucopyranosyl-(1-2)-B-d-glucopyranosyl-(1-3)-B-d-glucopyranoside ofprotoconstipatic acid,1017.4749,309.13773,M+H
NPA006530,N05WA963D,707.2698,253.18707,M+H
NPA006531,Pseudogymnoascin C,466.098,191.17752,M+H
NPA006532,Microcystin-WR,1068.5513,331.75916,M+H
NPA006533,Streptazone A,178.0863,142.73564,M+H
NPA006534,Thielavin B,567.2225,230.9243,M+H
NPA006535,Tenellic acid B,389.1595,183.87463,M+H
NPA006536,Promomycin,799.5202,272.94907,M+H
NPA006537,Inonotusol E,489.3575,223.51952,M+H
NPA006538,Aurofusarin,571.0871,228.09299,M+H
NPA006539,Pinazaphilone B,417.118,191.69075,M+H
NPA006540,Drechslerine A,225.1849,152.72948,M+H
NPA006541,(–)-sclerodin,329.102,189.97023,M+H
NPA006542,Epiremisporine B,577.1341,220.74544,M+H
NPA006543,Prenylcandidusin C,435.1802,204.44038,M+H
NPA006544,Iturin C3,1072.5674,321.4934,M+H
NPA006545,Truncateol A,279.1591,173.56778,M+H
NPA006546,Botcinin E,385.2221,198.5912,M+H
NPA006547,Cyclopiamine B,468.2493,215.10957,M+H
NPA006548,Rufoolivacin D,573.1755,243.6817,M+H
NPA006549,"CJ-16,264",402.2275,212.16083,M+H
NPA006550,Neopolyoxin A,496.1674,209.43826,M+H
NPA006551,Nocapyrone K,267.1591,177.34749,M+H
NPA006552,Sclerotiotide B,407.2653,205.38565,M+H
NPA006554,Sulfomycin II,1229.3312,321.45038,M+H
NPA006555,Erinacerin D,376.1755,185.57532,M+H
NPA006556,Griseophenone C,305.102,173.89955,M+H
NPA006557,Alcanivorone,211.0601,149.8055,M+H
NPA006558,(-)-Verrucosan-2beta-ol,291.2683,183.07127,M+H
NPA006559,Daryamide B,333.1809,177.50928,M+H
NPA006560,10-Methyldodec-2-en-4-olide,211.1693,156.79973,M+H
NPA006561,Sterehirsutinol,269.1172,159.02852,M+H
NPA006562,AAL Toxin Te1,532.348,223.82707,M+H
NPA006563,Fomentaric acid,637.613,257.04114,M+H
NPA006564,"3‐hydroxy‐2,4,5‐trimethylphenyl 3‐[(2,4‐dihydroxy‐3,6‐dimethylbenzoyl)oxy]‐6‐hydroxy‐2,4‐dimethylbenzoate",481.1857,210.90567,M+H
NPA006565,"(6S,7R,10E,14E)-16-(1H-indol-3-yl)-2,6,10,14-tetramethylhexadeca-2,10,14-triene-6,7-diol",424.321,201.13403,M+H
NPA006566,C1-15 thermocryptoxanthin-15,939.7073,327.68896,M+H
NPA006567,8-deoxyheronamide C,434.3054,205.53922,M+H
NPA006568,Thielocin-A2beta,1175.4483,326.95328,M+H
NPA006569,"3beta-Linoleyloxyergosta-7,24(28)-diene",661.5918,253.07878,M+H
NPA006570,Xentrivalpeptide D,812.4917,287.28067,M+H
NPA006571,Microcystilide A,1073.519,307.76038,M+H
NPA006572,Penicilactone,159.0652,142.27147,M+H
NPA006573,Taveuniamide K,362.084,171.45576,M+H
NPA006574,BK223 C,647.2335,235.7433,M+H
NPA006575,Talaromycin C,491.2276,208.59892,M+H
NPA006576,Pamamycin-635B,636.4834,252.34953,M+H
NPA006577,Pestalafuranone B,195.1016,153.15114,M+H
NPA006578,Not named,720.2907,260.35757,M+H
NPA006579,Teraspiridole B,575.3116,233.0767,M+H
NPA006580,Corallorazine C,224.1281,153.49513,M+H
NPA006581,Halymecin F,1009.5942,315.50525,M+H
NPA006582,PHBA,166.0499,141.51166,M+H
NPA006583,Glaciapyrrole A,334.2013,188.12804,M+H
NPA006584,Spiroxin B,446.9669,197.81424,M+H
NPA006585,5-hydroxy-4-(hydroxymethyl)-2-(3-methylbut-2-en-1-yl)cyclohex-4-en-1-one,211.1329,147.16751,M+H
NPA006586,Simaomicin,536.1551,217.91658,M+H
NPA006587,Falconensin K,435.1205,205.10695,M+H
NPA006588,Xylariacin B,493.3524,229.52943,M+H
NPA006589,Dhilirolide B,457.1857,210.10835,M+H
NPA006590,BCA 6,383.2428,194.20457,M+H
NPA006591,"4,4'-Diaponeurosporen-4-al",417.3152,215.11781,M+H
NPA006592,Teleocidin B-3,452.3272,217.09409,M+H
NPA006593,Semiplenamide F,370.3316,202.69011,M+H
NPA006594,Streptocidin C,1298.7045,354.5401,M+H
NPA006595,4′′-deoxycandidusin A,337.1071,182.45943,M+H
NPA006596,Cyanogriside F,378.1296,185.13588,M+H
NPA006597,Chlorocyclinone D,439.0579,202.93013,M+H
NPA006598,Not named,390.1449,195.65715,M+H
NPA006599,Not named,332.1857,183.45848,M+H
NPA006600,Conglobatin,499.2803,222.47154,M+H
NPA006601,Flamvelutpenoid C,237.1849,162.6815,M+H
NPA006602,Heptemerone D,433.2221,204.22304,M+H
NPA006603,"3-(dimethylaminomethyl)-1-(1 , 1 -dimethyl-2-propenyl)indole",243.1856,161.9476,M+H
NPA006604,"methyl 2,12-dimethyltetradecanoate",271.2632,166.01933,M+H
NPA006605,5-nitroanthranilic acid,183.0401,141.41367,M+H
NPA006606,Brocazine C,441.0785,200.95029,M+H
NPA006607,Leu7-Surfactin,1036.6904,320.38544,M+H
NPA006608,(+)-chizhine E,289.1071,171.59499,M+H
NPA006609,Dihydroauroglaucin,301.1798,180.04604,M+H
NPA006610,Anabaenopeptin 915,916.4815,300.158,M+H
NPA006611,Armochaeglobine A,521.2646,219.88802,M+H
NPA006612,SCH 42282,781.4693,265.90683,M+H
NPA006613,Ganodermalactone C,501.3211,231.7499,M+H
NPA006614,Not named,453.3211,216.85237,M+H
NPA006615,Peribysin I,269.1748,170.42276,M+H
NPA006616,Lichenysin-G6a,1035.7064,329.3503,M+H
NPA006617,Salfredin 4,251.0914,155.84471,M+H
NPA006618,Stereumone A,265.1435,171.5345,M+H
NPA006619,Haematopodin,245.0921,156.78465,M+H
NPA006620,Quinolinic acid,168.0292,134.77339,M+H
NPA006621,Spongiporic acid A,513.3211,219.9232,M+H
NPA006622,Cyanopeptolin B,929.5343,286.07376,M+H
NPA006623,Porialbocin A,831.4526,268.2584,M+H
NPA006624,Usabamycin B,259.1441,163.73865,M+H
NPA006625,Palmarumycin B5,387.1075,193.13567,M+H
NPA006626,FR209604,1129.5333,331.84445,M+H
NPA006627,6-O-methylpapyracon B,283.154,173.83467,M+H
NPA006628,Preussomerin E,365.0656,200.15063,M+H
NPA006629,"(14β,22E)-9,14-dihydroxyergosta-4,7,22-triene-3,6-dione",441.3,215.26471,M+H
NPA006630,Mollenine A,369.2173,192.53667,M+H
NPA006631,"4α-(3,5-dihydroxy-hexyl)-3α-methyl-2-oxetanone",203.1278,150.40291,M+H
NPA006632,Isobutyl acetate,117.091,127.35643,M+H
NPA006633,"24-ethyllanosta-8,24(241)-diene-3β,22-diol",471.4197,225.78069,M+H
NPA006634,Deoxymulundocandin,992.5551,301.84894,M+H
NPA006635,"1-hydroxydecane-2,5-dione",187.1329,141.85753,M+H
NPA006636,Hamavellone A,167.1067,145.08557,M+H
NPA006637,methyl phenazine-1-carboxylate,239.0815,156.2119,M+H
NPA006638,Columbetdione,183.1016,143.7188,M+H
NPA006639,Desacetylanisomycin,224.1281,159.15414,M+H
NPA006640,18-hydroxynapyradiomycin A1,497.1492,218.0951,M+H
NPA006641,9α-hydroxyl-9-aldehyde-5α-drim-7-en-6-one,251.1642,158.86165,M+H
NPA006642,Asukamycin E-II,537.2596,221.82195,M+H
NPA006643,Nocardimicin I,830.5274,283.57187,M+H
NPA006644,Art1,389.1959,202.18886,M+H
NPA006645,Corynechromone B,309.1333,177.33594,M+H
NPA006646,7-(1-methyl-2-oxopropyl)streptonigrin,577.1929,237.19594,M+H
NPA006647,Roseoferin A1,1149.8221,369.4935,M+H
NPA006648,Dithiolopyrrolone PSC1,257.0413,161.04855,M+H
NPA006649,Aureobasidin-U2,1073.6646,326.30563,M+H
NPA006650,4-methyl-2-quinazolinamine,160.0869,135.55464,M+H
NPA006651,6'-hydroxypestalotiopsone C,335.1489,175.86076,M+H
NPA006652,Phenarctin,417.118,194.62721,M+H
NPA006653,Wewakpeptin A,984.638,291.37833,M+H
NPA006654,Utahmycin B,228.0655,152.91159,M+H
NPA006655,JBIR-56,395.2289,194.72984,M+H
NPA006656,Homorapamycin A,928.5781,295.8258,M+H
NPA006657,7-dehydroxyzinniol,251.1642,160.27411,M+H
NPA006658,23-valine demalonylazalomycin F5a ester,1109.7571,317.05533,M+H
NPA006659,Tetarimycin B,371.1489,188.48784,M+H
NPA006660,Destruxin F,596.3654,238.83812,M+H
NPA006661,Pyrenocine I,211.0965,151.25197,M+H
NPA006662,Dhilirolide K,457.1857,215.44615,M+H
NPA006663,Chaetocyclinone C,633.1239,242.68123,M+H
NPA006664,Glioperazine B,364.1326,179.73714,M+H
NPA006665,Xylaric acid D,281.1384,164.5262,M+H
NPA006666,Emericolin C,357.3152,198.83578,M+H
NPA006667,6-oxo-de-O-methyllasiodiplodin,293.1384,166.0799,M+H
NPA006668,13-deoxycarminomycin,500.1915,217.48676,M+H
NPA006669,11β-hydroxy-lucidadiol,473.3626,222.07904,M+H
NPA006670,"5-hydroxy-6,8-dimethoxy-2,3-dimethyl-4H-naphtho[2,3-b]pyran-4-one",301.1071,176.30913,M+H
NPA006671,Aeruginosol C,477.3939,221.01208,M+H
NPA006672,SMTP-38,572.3119,244.26617,M+H
NPA006673,16-O-acetylpolyporenic acid C,525.3575,228.4153,M+H
NPA006674,Punctaporonin N,267.1591,158.62447,M+H
NPA006675,"3,6-Dimethoxy-5-methylbenzene-1,2-diol",185.0809,135.90703,M+H
NPA006676,2-Methyltridec-2-en-4-one,211.2057,162.17766,M+H
NPA006677,methyl 8-(3-methoxy-3-methylbutyl)-2-methylquinoline-4-carboxylate,302.1751,177.44823,M+H
NPA006678,"5α,10α,11-trihydroxyamorphan-3-one",271.1904,167.28737,M+H
NPA006679,Hawaiinolide B,331.1904,187.8554,M+H
NPA006680,2-(2-Hydroxyethyl)phenol,139.0754,127.889854,M+H
NPA006681,Tropolactone A,459.2378,219.03387,M+H
NPA006682,Enamidonin,706.3923,261.11472,M+H
NPA006685,Decarestrictine I,199.0965,146.14847,M+H
NPA006686,Beauveriolide I,488.3119,220.7661,M+H
NPA006687,Canthin-6-one,221.071,154.97762,M+H
NPA006688,JBIR-109,417.202,200.2632,M+H
NPA006689,Gloeophyllin A,455.352,213.6104,M+H
NPA006690,Pulicatin D,220.0427,145.95886,M+H
NPA006691,Streptopyrrole,294.0528,172.70305,M+H
NPA006692,Aurachin A,396.2533,200.60487,M+H
NPA006693,Epi-fiscalin A,474.2136,219.48715,M+H
NPA006694,Mueggelone,293.2111,178.8508,M+H
NPA006695,Ganodernoid C,469.2585,217.52306,M+H
NPA006696,Boydene A,251.1642,163.14565,M+H
NPA006697,Sorazinone B,291.1492,167.98016,M+H
NPA006698,Dendrodolide K,245.1384,153.7088,M+H
NPA006699,Cyclizidine,292.1907,178.475,M+H
NPA006701,Emeriphenolicin C,448.2694,207.1989,M+H
NPA006702,"(1R*,4R*,5Z,9S*)-5-isopropyl-3,3,9-trimethylbicyclo[4.3.0]nona-5-en-4-ol",223.2057,161.42348,M+H
NPA006703,FD-892,533.3837,232.54463,M+H
NPA006704,Isotuberculosino,291.2683,173.38287,M+H
NPA006705,SCB2,245.1748,168.54436,M+H
NPA006706,Chromophenazine A,329.1649,185.64989,M+H
NPA006707,(E)4-Oxonon-2-enoic acid,171.1016,148.05441,M+H
NPA006708,Thiacremonone,161.0267,131.42079,M+H
NPA006709,3-O-mycarosylerythronolide B,547.3477,224.849,M+H
NPA006710,Pahayokolide B,1303.6569,353.55545,M+H
NPA006711,Decytospolide B,285.2061,180.77461,M+H
NPA006712,Novclobiocin 101,663.2549,255.27956,M+H
NPA006713,Epohelmin A,294.2428,182.35036,M+H
NPA006714,Debromomarinone,409.201,202.6837,M+H
NPA006715,"4,4-Dimethyl-pentenoic acid methyl ester",143.1067,126.43454,M+H
NPA006716,Ergoflavin,611.1396,231.78514,M+H
NPA006717,Cytoglobosin E,529.2697,226.9861,M+H
NPA006718,Mollisilactone,159.1016,138.74965,M+H
NPA006719,Sphaeropsidin B,349.201,171.46129,M+H
NPA006720,Aerucyclamide A,535.2156,221.89966,M+H
NPA006721,"4-hydroxyphenethyl 2-(4-oxo-5,6-dihydro-2H-pyran-3-yl) acetate",277.1071,166.3401,M+H
NPA006722,Epothilone G2,492.2956,230.43282,M+H
