NPAID,Name,m/z,CCS,Adduct,URL
NPA003978,Austalide R,475.1973,216.02219,M-H,https://www.npatlas.org/explore/compounds/NPA003978
NPA003979,Asperiamide A,906.7403,315.4671,M-H,https://www.npatlas.org/explore/compounds/NPA003979
NPA003980,Flavuside B,752.5682,266.574,M-H,https://www.npatlas.org/explore/compounds/NPA003980
NPA003981,Not named,497.1453,223.05986,M-H,https://www.npatlas.org/explore/compounds/NPA003981
NPA003982,Himeic acid E,433.198,192.45882,M-H,https://www.npatlas.org/explore/compounds/NPA003982
NPA003983,Lagunapyrone B,539.3742,236.13829,M-H,https://www.npatlas.org/explore/compounds/NPA003983
NPA003984,Terreusinone,329.1507,185.63802,M-H,https://www.npatlas.org/explore/compounds/NPA003984
NPA003985,Cyclo(L-6-Hyp-L-Phe),259.1088,160.21999,M-H,https://www.npatlas.org/explore/compounds/NPA003985
NPA003986,Thielavin J,537.1766,221.02614,M-H,https://www.npatlas.org/explore/compounds/NPA003986
NPA003987,Lagunamide C,854.5284,270.4666,M-H,https://www.npatlas.org/explore/compounds/NPA003987
NPA003988,Penitrem B,582.3225,235.54239,M-H,https://www.npatlas.org/explore/compounds/NPA003988
NPA003989,Torreyanic acid,691.276,251.88634,M-H,https://www.npatlas.org/explore/compounds/NPA003989
NPA003990,Lipopeptide NO,992.6289,333.57184,M-H,https://www.npatlas.org/explore/compounds/NPA003990
NPA003991,"(1S,3R,4S)-1-(4'-hydroxy-phenyl)-3,4-dihydro-3,4,5-trimethyl-1H-2-benzopyran-6,8-diol",299.1289,172.35823,M-H,https://www.npatlas.org/explore/compounds/NPA003991
NPA003992,Hierridin B,363.2904,195.7686,M-H,https://www.npatlas.org/explore/compounds/NPA003992
NPA003993,Isaridin B,716.4028,256.4356,M-H,https://www.npatlas.org/explore/compounds/NPA003993
NPA003994,Xylarisin,390.2286,208.4936,M-H,https://www.npatlas.org/explore/compounds/NPA003994
NPA003995,Arthropsolide A,249.0768,158.76689,M-H,https://www.npatlas.org/explore/compounds/NPA003995
NPA003996,Halxazone,256.0615,156.26466,M-H,https://www.npatlas.org/explore/compounds/NPA003996
NPA003998,Myrocin C,343.1551,175.03967,M-H,https://www.npatlas.org/explore/compounds/NPA003998
NPA003999,Preussochromone B,319.0823,171.5246,M-H,https://www.npatlas.org/explore/compounds/NPA003999
NPA004000,(+)-(R)-Avellaneol,167.0713,143.35204,M-H,https://www.npatlas.org/explore/compounds/NPA004000
NPA004001,"3-methyl-5,7-dimethoxyphthalide",207.0663,142.64738,M-H,https://www.npatlas.org/explore/compounds/NPA004001
NPA004002,Antanapeptin D,721.4182,263.0872,M-H,https://www.npatlas.org/explore/compounds/NPA004002
NPA004003,Lyngbyastatin 5,1055.4731,302.5284,M-H,https://www.npatlas.org/explore/compounds/NPA004003
NPA004004,Not named,197.0819,142.2028,M-H,https://www.npatlas.org/explore/compounds/NPA004004
NPA004005,SPA-6952B,751.4638,268.67184,M-H,https://www.npatlas.org/explore/compounds/NPA004005
NPA004006,Tanzawaic acid M,289.1809,173.02713,M-H,https://www.npatlas.org/explore/compounds/NPA004006
NPA004007,Pitholide B,385.1656,206.51299,M-H,https://www.npatlas.org/explore/compounds/NPA004007
NPA004008,Actinopolysporin C,253.2173,171.44466,M-H,https://www.npatlas.org/explore/compounds/NPA004008
NPA004009,3β-acetoxyfern-9(11)-en-19-one,481.3687,218.37633,M-H,https://www.npatlas.org/explore/compounds/NPA004009
NPA004010,"Dihydro-4-(hydroxymethyl)-3,5-dimethyl-2",143.0713,135.48912,M-H,https://www.npatlas.org/explore/compounds/NPA004010
NPA004011,Berkchaetorubramine,470.2548,222.84781,M-H,https://www.npatlas.org/explore/compounds/NPA004011
NPA004012,Griseorhodin E,263.0561,151.30779,M-H,https://www.npatlas.org/explore/compounds/NPA004012
NPA004013,Boletopsin 13,656.8037,204.98894,M-H,https://www.npatlas.org/explore/compounds/NPA004013
NPA004014,Fattiviracin FV-9,1443.8832,392.08078,M-H,https://www.npatlas.org/explore/compounds/NPA004014
NPA004015,JBIR-79,483.2024,215.98509,M-H,https://www.npatlas.org/explore/compounds/NPA004015
NPA004016,Zaragozic acid C,753.3128,255.24573,M-H,https://www.npatlas.org/explore/compounds/NPA004016
NPA004017,Deacetylphomoxanthone B,665.1876,239.76387,M-H,https://www.npatlas.org/explore/compounds/NPA004017
NPA004018,6-deoxyerythronolide B,385.2595,197.09737,M-H,https://www.npatlas.org/explore/compounds/NPA004018
NPA004019,Cladobotrin VI,225.0768,145.22551,M-H,https://www.npatlas.org/explore/compounds/NPA004019
NPA004020,Varioxiranol L,403.1762,191.57425,M-H,https://www.npatlas.org/explore/compounds/NPA004020
NPA004021,Clavulone III,445.2232,207.1056,M-H,https://www.npatlas.org/explore/compounds/NPA004021
NPA004022,Herbarone,307.1187,170.50566,M-H,https://www.npatlas.org/explore/compounds/NPA004022
NPA004023,Graphisin B,287.0561,163.11711,M-H,https://www.npatlas.org/explore/compounds/NPA004023
NPA004024,"3,3''-dihydroxy-6'-O-desmethylterphenyllin",355.0823,181.61037,M-H,https://www.npatlas.org/explore/compounds/NPA004024
NPA004025,Leccinine A,234.1135,150.48512,M-H,https://www.npatlas.org/explore/compounds/NPA004025
NPA004026,Isosativenetriol,251.1652,165.39922,M-H,https://www.npatlas.org/explore/compounds/NPA004026
NPA004027,10-dehydroxy dihydrobotrydialone,309.1707,168.68224,M-H,https://www.npatlas.org/explore/compounds/NPA004027
NPA004028,Eupenicisirenin A,249.1496,159.6707,M-H,https://www.npatlas.org/explore/compounds/NPA004028
NPA004029,SCH 60059,915.6778,292.29373,M-H,https://www.npatlas.org/explore/compounds/NPA004029
NPA004030,"9,10-Dihydro-3-epi-radicinol",239.0925,157.9148,M-H,https://www.npatlas.org/explore/compounds/NPA004030
NPA004031,PF1092A,303.1238,170.44145,M-H,https://www.npatlas.org/explore/compounds/NPA004031
NPA004032,(E)-6-hydroxy-7-(3-methyl-2-butenyl)-2-(3-oxobut-1-enyl)chroman-5-carbaldehyde,313.1445,173.60094,M-H,https://www.npatlas.org/explore/compounds/NPA004032
NPA004033,Xerulin,261.0921,148.63478,M-H,https://www.npatlas.org/explore/compounds/NPA004033
NPA004034,Venezueline F,343.1299,176.68654,M-H,https://www.npatlas.org/explore/compounds/NPA004034
NPA004035,Nocapyrone A,267.1602,166.62642,M-H,https://www.npatlas.org/explore/compounds/NPA004035
NPA004036,1-(a-ribofuranosyl)-lumichrome,373.1153,192.30025,M-H,https://www.npatlas.org/explore/compounds/NPA004036
NPA004037,Isonigerone,569.1453,235.4995,M-H,https://www.npatlas.org/explore/compounds/NPA004037
NPA004038,Bromochlorogentisylquinone A,248.8959,138.43053,M-H,https://www.npatlas.org/explore/compounds/NPA004038
NPA004039,Tricladin A,243.1503,156.05684,M-H,https://www.npatlas.org/explore/compounds/NPA004039
NPA004040,Fusarilactone B,239.0561,150.35468,M-H,https://www.npatlas.org/explore/compounds/NPA004040
NPA004042,X-14889-D,565.411,244.2841,M-H,https://www.npatlas.org/explore/compounds/NPA004042
NPA004043,"(-)-(1R,4R,5S,6R,7S, 10R)-cadinan-1,4,5-triol",255.1965,163.00146,M-H,https://www.npatlas.org/explore/compounds/NPA004043
NPA004044,Trichorovin-XIIa,1173.7616,351.46494,M-H,https://www.npatlas.org/explore/compounds/NPA004044
NPA004045,Not named,413.2333,201.26091,M-H,https://www.npatlas.org/explore/compounds/NPA004045
NPA004046,Ficiolide D,327.1449,176.32037,M-H,https://www.npatlas.org/explore/compounds/NPA004046
NPA004047,Cyclothialidine D,596.1668,222.09105,M-H,https://www.npatlas.org/explore/compounds/NPA004047
NPA004049,Indiacen A,210.0924,145.4978,M-H,https://www.npatlas.org/explore/compounds/NPA004049
NPA004050,Penicolinate B,397.2133,195.70262,M-H,https://www.npatlas.org/explore/compounds/NPA004050
NPA004051,Sorokinianin,307.1915,175.118,M-H,https://www.npatlas.org/explore/compounds/NPA004051
NPA004052,Open-Chain Fusarin C,430.1871,208.334,M-H,https://www.npatlas.org/explore/compounds/NPA004052
NPA004053,Hexadecan-2-one,239.238,163.1635,M-H,https://www.npatlas.org/explore/compounds/NPA004053
NPA004054,Not named,305.1183,172.31613,M-H,https://www.npatlas.org/explore/compounds/NPA004054
NPA004055,Sterenin A,426.1558,197.57547,M-H,https://www.npatlas.org/explore/compounds/NPA004055
NPA004056,11-β-Hydroxy-12-oxocurvularin,321.098,167.2133,M-H,https://www.npatlas.org/explore/compounds/NPA004056
NPA004057,MR-387-A,503.2511,224.01982,M-H,https://www.npatlas.org/explore/compounds/NPA004057
NPA004058,3097-B2,264.1241,159.46744,M-H,https://www.npatlas.org/explore/compounds/NPA004058
NPA004059,Esperamicin P,1355.3795,345.25204,M-H,https://www.npatlas.org/explore/compounds/NPA004059
NPA004060,YM-266183,1156.182,310.4977,M-H,https://www.npatlas.org/explore/compounds/NPA004060
NPA004061,Cyclo-(L-Pro-L-Met),227.0859,148.51845,M-H,https://www.npatlas.org/explore/compounds/NPA004061
NPA004062,"1-(3-Ethylphenyl)-1,2-ethanediol",165.0921,138.8809,M-H,https://www.npatlas.org/explore/compounds/NPA004062
NPA004063,Not named,579.3174,237.01553,M-H,https://www.npatlas.org/explore/compounds/NPA004063
NPA004064,3874 H2,1111.5959,314.33817,M-H,https://www.npatlas.org/explore/compounds/NPA004064
NPA004065,Neovasipyridone A,348.2544,193.27037,M-H,https://www.npatlas.org/explore/compounds/NPA004065
NPA004066,Sterelactone B,373.1656,186.4134,M-H,https://www.npatlas.org/explore/compounds/NPA004066
NPA004067,"3',8-dichlorogenistein",336.9676,169.69522,M-H,https://www.npatlas.org/explore/compounds/NPA004067
NPA004068,4-(hydroxymethyl)-5-hydroxy-2H-pyran-2-one,141.0193,124.94754,M-H,https://www.npatlas.org/explore/compounds/NPA004068
NPA004069,SO-75R1,543.1872,237.11223,M-H,https://www.npatlas.org/explore/compounds/NPA004069
NPA004070,Luteoalbusin B,495.0625,192.37413,M-H,https://www.npatlas.org/explore/compounds/NPA004070
NPA004071,DKxanthene 574,573.2718,233.00626,M-H,https://www.npatlas.org/explore/compounds/NPA004071
NPA004072,Polyporoid A,491.3014,214.93526,M-H,https://www.npatlas.org/explore/compounds/NPA004072
NPA004073,Antascomicin A,658.396,249.09459,M-H,https://www.npatlas.org/explore/compounds/NPA004073
NPA004075,Pestalotiopsone E,361.1656,183.8057,M-H,https://www.npatlas.org/explore/compounds/NPA004075
NPA004076,PAX12,1120.8303,351.40286,M-H,https://www.npatlas.org/explore/compounds/NPA004076
NPA004077,Deoxynybomycin,281.0931,167.79974,M-H,https://www.npatlas.org/explore/compounds/NPA004077
NPA004078,Anithiactin B,232.055,145.7299,M-H,https://www.npatlas.org/explore/compounds/NPA004078
NPA004079,3-o-acetyl-16α-hydroxydehydrotrametenolic acid,511.3429,221.53854,M-H,https://www.npatlas.org/explore/compounds/NPA004079
NPA004080,Chrysoarticulin B,279.1238,167.6386,M-H,https://www.npatlas.org/explore/compounds/NPA004080
NPA004081,Ganodermaside B,407.2955,217.03163,M-H,https://www.npatlas.org/explore/compounds/NPA004081
NPA004082,Micropeptin DR1060,1059.5408,303.009,M-H,https://www.npatlas.org/explore/compounds/NPA004082
NPA004084,Elaiomycin B,477.4061,226.80052,M-H,https://www.npatlas.org/explore/compounds/NPA004084
NPA004085,Microluside A,953.2357,276.79312,M-H,https://www.npatlas.org/explore/compounds/NPA004085
NPA004086,Cytosporin I,395.2075,197.41017,M-H,https://www.npatlas.org/explore/compounds/NPA004086
NPA004087,Lignorene,221.1911,154.26,M-H,https://www.npatlas.org/explore/compounds/NPA004087
NPA004088,Deoxynojirimycin,162.0772,135.02403,M-H,https://www.npatlas.org/explore/compounds/NPA004088
NPA004089,Decumbenone B,281.1758,166.69583,M-H,https://www.npatlas.org/explore/compounds/NPA004089
NPA004090,1-(O-α-D-Glucopyranosyl)-3-keto-25R-hexacosanol,573.4372,234.67882,M-H,https://www.npatlas.org/explore/compounds/NPA004090
NPA004091,Botryosphaerilactone A,271.1551,170.84013,M-H,https://www.npatlas.org/explore/compounds/NPA004091
NPA004092,Hirtusneanine,651.2083,248.03496,M-H,https://www.npatlas.org/explore/compounds/NPA004092
NPA004093,Ergophilone A,819.4113,268.91266,M-H,https://www.npatlas.org/explore/compounds/NPA004093
NPA004094,Stereumin A,265.1445,165.34608,M-H,https://www.npatlas.org/explore/compounds/NPA004094
NPA004095,Cyclo-(L-Ala-trans-4-hydroxy-L-Pro),183.0775,140.7154,M-H,https://www.npatlas.org/explore/compounds/NPA004095
NPA004096,Not named,287.0925,175.07213,M-H,https://www.npatlas.org/explore/compounds/NPA004096
NPA004097,N1-Aminopropylagmatine,186.1724,140.38353,M-H,https://www.npatlas.org/explore/compounds/NPA004097
NPA004098,Lankacidin C,458.2184,231.14565,M-H,https://www.npatlas.org/explore/compounds/NPA004098
NPA004099,FR-134043,1120.3609,315.17212,M-H,https://www.npatlas.org/explore/compounds/NPA004099
NPA004100,YM-32890 A,539.3378,227.58977,M-H,https://www.npatlas.org/explore/compounds/NPA004100
NPA004101,Marfuraquinocin A,437.2333,206.21782,M-H,https://www.npatlas.org/explore/compounds/NPA004101
NPA004102,Heptelidic acid chlorohydrin,315.1005,169.97758,M-H,https://www.npatlas.org/explore/compounds/NPA004102
NPA004104,3-epidehydropachymic acid,525.3585,238.82544,M-H,https://www.npatlas.org/explore/compounds/NPA004104
NPA004105,Integrasone,267.1238,172.02496,M-H,https://www.npatlas.org/explore/compounds/NPA004105
NPA004106,Grincamycin F,1069.4074,320.3145,M-H,https://www.npatlas.org/explore/compounds/NPA004106
NPA004107,Sapinofuranone B,181.087,146.81883,M-H,https://www.npatlas.org/explore/compounds/NPA004107
NPA004108,Malbrancheamide B,368.1535,189.08205,M-H,https://www.npatlas.org/explore/compounds/NPA004108
NPA004109,Not named,521.3484,227.14468,M-H,https://www.npatlas.org/explore/compounds/NPA004109
NPA004110,Berkchaetoazaphilone B,443.2075,200.00288,M-H,https://www.npatlas.org/explore/compounds/NPA004110
NPA004111,Cyclic-(Tyr-Ala-Leu-Ser),433.2092,202.43254,M-H,https://www.npatlas.org/explore/compounds/NPA004111
NPA004112,Rakicidin C,505.3031,225.92867,M-H,https://www.npatlas.org/explore/compounds/NPA004112
NPA004113,"Genistein 7-O-α-4'-anhydro-4',5'-didehydroglucuronide",427.067,193.2139,M-H,https://www.npatlas.org/explore/compounds/NPA004113
NPA004114,Quinofuracin B,575.177,223.75203,M-H,https://www.npatlas.org/explore/compounds/NPA004114
NPA004115,3-O-Ethyllactarolide A,309.1707,173.00917,M-H,https://www.npatlas.org/explore/compounds/NPA004115
NPA004116,Cytosaminomycin C,495.246,222.38351,M-H,https://www.npatlas.org/explore/compounds/NPA004116
NPA004117,Aurafuron B,359.2228,198.43855,M-H,https://www.npatlas.org/explore/compounds/NPA004117
NPA004118,Sterebin Q4,371.2439,192.52667,M-H,https://www.npatlas.org/explore/compounds/NPA004118
NPA004119,"22ξ-acetoxy-3β,23ξ-dihydroxy-24(28)Z-ethylidenelanost-8-ene",527.4106,235.27483,M-H,https://www.npatlas.org/explore/compounds/NPA004119
NPA004120,"(+)-(2S,3S,4aS)-altenuene-3-acetoxy ester",333.098,180.60957,M-H,https://www.npatlas.org/explore/compounds/NPA004120
NPA004121,Not named,355.1187,179.08275,M-H,https://www.npatlas.org/explore/compounds/NPA004121
NPA004122,8'-O-demethylnigerone,555.1296,229.4658,M-H,https://www.npatlas.org/explore/compounds/NPA004122
NPA004123,Curvulide B1,195.0663,152.49867,M-H,https://www.npatlas.org/explore/compounds/NPA004123
NPA004124,Salinosporamide I,326.1164,177.79893,M-H,https://www.npatlas.org/explore/compounds/NPA004124
NPA004125,"2,9-Epoxylactarotropone",259.0976,165.60716,M-H,https://www.npatlas.org/explore/compounds/NPA004125
NPA004126,Favolon B,573.3433,231.86879,M-H,https://www.npatlas.org/explore/compounds/NPA004126
NPA004127,Plorantinone D,249.1496,159.5899,M-H,https://www.npatlas.org/explore/compounds/NPA004127
NPA004128,UCH9,1125.5123,314.46906,M-H,https://www.npatlas.org/explore/compounds/NPA004128
NPA004129,Myceliothermophin D,426.3013,212.57536,M-H,https://www.npatlas.org/explore/compounds/NPA004129
NPA004130,6-oxo-6-deoxyfumagillol,279.1602,175.44243,M-H,https://www.npatlas.org/explore/compounds/NPA004130
NPA004131,5-N-acetyl-16α-hydroxyardeemin,483.2038,215.56589,M-H,https://www.npatlas.org/explore/compounds/NPA004131
NPA004132,Chrymutasin A,650.1879,238.62202,M-H,https://www.npatlas.org/explore/compounds/NPA004132
NPA004133,Bacillcoumacin B,407.1824,189.0757,M-H,https://www.npatlas.org/explore/compounds/NPA004133
NPA004134,Nocardimicin A,728.3876,265.3614,M-H,https://www.npatlas.org/explore/compounds/NPA004134
NPA004135,Pestalotiopin B,542.3487,233.60063,M-H,https://www.npatlas.org/explore/compounds/NPA004135
NPA004136,"4,7-bis(4-methoxyphenyl)-6-hydroxy-5-methoxybenzo[d]thiazole",392.0962,194.50133,M-H,https://www.npatlas.org/explore/compounds/NPA004136
NPA004137,Micropeptin SD979,978.4829,310.7312,M-H,https://www.npatlas.org/explore/compounds/NPA004137
NPA004138,Not named,637.1563,240.63731,M-H,https://www.npatlas.org/explore/compounds/NPA004138
NPA004139,Nigerasperone A,301.0717,170.15324,M-H,https://www.npatlas.org/explore/compounds/NPA004139
NPA004140,Aeruginosin 298-B,460.2453,212.3011,M-H,https://www.npatlas.org/explore/compounds/NPA004140
NPA004141,Coloradocin,613.229,235.09192,M-H,https://www.npatlas.org/explore/compounds/NPA004141
NPA004142,UK-2A,513.1878,213.97258,M-H,https://www.npatlas.org/explore/compounds/NPA004142
NPA004143,Miniolutelide A,503.1922,204.7186,M-H,https://www.npatlas.org/explore/compounds/NPA004143
NPA004144,Leupyrrin A2,735.3862,271.99197,M-H,https://www.npatlas.org/explore/compounds/NPA004144
NPA004145,Duocarmycin B2,586.083,225.61685,M-H,https://www.npatlas.org/explore/compounds/NPA004145
NPA004146,"(R)-6,7-dimehtoxy-2,2-dimethylchroman-4-ol",237.1132,154.11151,M-H,https://www.npatlas.org/explore/compounds/NPA004146
NPA004147,Penicillone A,249.1132,164.66672,M-H,https://www.npatlas.org/explore/compounds/NPA004147
NPA004148,Saccharothrixmicine A,467.1347,207.46986,M-H,https://www.npatlas.org/explore/compounds/NPA004148
NPA004149,Pestalotionol,233.1183,161.71964,M-H,https://www.npatlas.org/explore/compounds/NPA004149
NPA004150,Glycinocin B,1259.6529,345.4349,M-H,https://www.npatlas.org/explore/compounds/NPA004150
NPA004151,Catathelasmol D,159.0663,124.46482,M-H,https://www.npatlas.org/explore/compounds/NPA004151
NPA004152,Penicibilaene B,277.1809,170.81044,M-H,https://www.npatlas.org/explore/compounds/NPA004152
NPA004153,Langkocycline A2,843.3445,277.36856,M-H,https://www.npatlas.org/explore/compounds/NPA004153
NPA004154,"(3SR,4RS)-6-(hydroxymethyl)-2,2-dimethyl-3,4-dihydro-2H-chromene-3,4-diol",223.0976,148.36769,M-H,https://www.npatlas.org/explore/compounds/NPA004154
NPA004155,Xylariol B,209.0819,150.61995,M-H,https://www.npatlas.org/explore/compounds/NPA004155
NPA004156,Insulicolide A,430.1507,189.60187,M-H,https://www.npatlas.org/explore/compounds/NPA004156
NPA004157,Igniaren A,437.3425,216.16347,M-H,https://www.npatlas.org/explore/compounds/NPA004157
NPA004158,Xenocyloin E,300.1605,171.05217,M-H,https://www.npatlas.org/explore/compounds/NPA004158
NPA004159,Epicoccolide B,357.0616,179.35101,M-H,https://www.npatlas.org/explore/compounds/NPA004159
NPA004160,Cyathiformine D,271.0823,166.23561,M-H,https://www.npatlas.org/explore/compounds/NPA004160
NPA004161,Chaunolidone A,354.1711,182.93591,M-H,https://www.npatlas.org/explore/compounds/NPA004161
NPA004162,Smenospongimine,356.2231,185.56134,M-H,https://www.npatlas.org/explore/compounds/NPA004162
NPA004163,Marmycin B,446.1164,228.15013,M-H,https://www.npatlas.org/explore/compounds/NPA004163
NPA004164,Mansoquinone,323.0925,177.60048,M-H,https://www.npatlas.org/explore/compounds/NPA004164
NPA004165,"(1S,4S,4aS,6R,8aR)-decahydro-1,4-dimethyl-6-(prop-1-en-2-yl)naphthalen-1-ol",221.1911,156.07564,M-H,https://www.npatlas.org/explore/compounds/NPA004165
NPA004166,Terreusinone A,357.182,196.78828,M-H,https://www.npatlas.org/explore/compounds/NPA004166
NPA004167,Thiomuracin F,1337.1984,334.76938,M-H,https://www.npatlas.org/explore/compounds/NPA004167
NPA004168,methyl 2-acetyl-5-hydroxy-3-methoxyphenylacetate,237.0768,149.56023,M-H,https://www.npatlas.org/explore/compounds/NPA004168
NPA004169,Dendrodochol A,251.1289,162.71062,M-H,https://www.npatlas.org/explore/compounds/NPA004169
NPA004170,Arthropsadiol C,197.0819,147.32375,M-H,https://www.npatlas.org/explore/compounds/NPA004170
NPA004171,Phomotone,223.0612,144.74144,M-H,https://www.npatlas.org/explore/compounds/NPA004171
