NPAID,Name,m/z,CCS,Adduct,URL
NPA007160,Penicillivinacine,405.1785,200.21373,M+Na,https://www.npatlas.org/explore/compounds/NPA007160
NPA007161,Epi-aszonalenin C,396.1682,197.98062,M+Na,https://www.npatlas.org/explore/compounds/NPA007161
NPA007162,(-)-musanahol,409.2349,211.7351,M+Na,https://www.npatlas.org/explore/compounds/NPA007162
NPA007163,"2,3‐didehydrotelfairic anhydride [1′E,3′E)‐2‐(4‐carboxyhexa‐1,3‐dienyl)‐3 methylmaleic anhydride",259.0577,162.6556,M+Na,https://www.npatlas.org/explore/compounds/NPA007163
NPA007164,Hygrocin C,532.1942,227.85909,M+Na,https://www.npatlas.org/explore/compounds/NPA007164
NPA007165,Phomaligol A1,307.1152,183.86278,M+Na,https://www.npatlas.org/explore/compounds/NPA007165
NPA007166,Palmarumycin P2,359.089,188.28484,M+Na,https://www.npatlas.org/explore/compounds/NPA007166
NPA007167,Cohaerin D,503.204,227.70482,M+Na,https://www.npatlas.org/explore/compounds/NPA007167
NPA007168,3-Hydroxyphthalic acid,205.0107,142.86565,M+Na,https://www.npatlas.org/explore/compounds/NPA007168
NPA007169,Lambertellol C,281.042,167.24573,M+Na,https://www.npatlas.org/explore/compounds/NPA007169
NPA007170,Micropeptin LH920,943.4536,302.89316,M+Na,https://www.npatlas.org/explore/compounds/NPA007170
NPA007171,Fluostatin J,431.1101,205.3221,M+Na,https://www.npatlas.org/explore/compounds/NPA007171
NPA007172,Deoxyparguerol,479.1403,197.3502,M+Na,https://www.npatlas.org/explore/compounds/NPA007172
NPA007173,Maridomycin IV,838.4195,284.79355,M+Na,https://www.npatlas.org/explore/compounds/NPA007173
NPA007174,U-77863,184.0733,148.06125,M+Na,https://www.npatlas.org/explore/compounds/NPA007174
NPA007175,Guineamide D,711.3939,258.18747,M+Na,https://www.npatlas.org/explore/compounds/NPA007175
NPA007176,Fimsbactin A,597.1803,232.30539,M+Na,https://www.npatlas.org/explore/compounds/NPA007176
NPA007177,Kodaistatin C,669.1942,246.29454,M+Na,https://www.npatlas.org/explore/compounds/NPA007177
NPA007178,Pteratide I,1009.5733,310.44547,M+Na,https://www.npatlas.org/explore/compounds/NPA007178
NPA007179,Roseocardin,630.3837,247.4882,M+Na,https://www.npatlas.org/explore/compounds/NPA007179
NPA007180,Podocarpiamide,377.0955,175.39867,M+Na,https://www.npatlas.org/explore/compounds/NPA007180
NPA007181,Cochliodone E,661.2255,257.20358,M+Na,https://www.npatlas.org/explore/compounds/NPA007181
NPA007182,Salfredin B aldehyde hemiacetal,271.0577,163.99367,M+Na,https://www.npatlas.org/explore/compounds/NPA007182
NPA007183,Anabaenopeptin I,782.4423,285.83322,M+Na,https://www.npatlas.org/explore/compounds/NPA007183
NPA007184,Haplofungin G,609.3973,253.64247,M+Na,https://www.npatlas.org/explore/compounds/NPA007184
NPA007185,Isaridin F,664.368,249.72903,M+Na,https://www.npatlas.org/explore/compounds/NPA007185
NPA007186,Phellibaumin B,447.0686,203.27647,M+Na,https://www.npatlas.org/explore/compounds/NPA007186
NPA007187,Aeruginoguanidine 98-C,1020.3811,303.33682,M+Na,https://www.npatlas.org/explore/compounds/NPA007187
NPA007188,Prenisatin,238.0838,158.30025,M+Na,https://www.npatlas.org/explore/compounds/NPA007188
NPA007189,Asterobactin B,806.3906,278.0842,M+Na,https://www.npatlas.org/explore/compounds/NPA007189
NPA007190,Homorapamycin C,950.56,304.3017,M+Na,https://www.npatlas.org/explore/compounds/NPA007190
NPA007191,Erinacerin M,272.0893,166.81543,M+Na,https://www.npatlas.org/explore/compounds/NPA007191
NPA007192,Macrolactin T,441.2247,205.65657,M+Na,https://www.npatlas.org/explore/compounds/NPA007192
NPA007193,Manumycin,573.2571,239.54741,M+Na,https://www.npatlas.org/explore/compounds/NPA007193
NPA007194,YM-215343,450.1887,205.87547,M+Na,https://www.npatlas.org/explore/compounds/NPA007194
NPA007195,Phenalinolactone C,768.3565,269.70212,M+Na,https://www.npatlas.org/explore/compounds/NPA007195
NPA007196,Asperparaline B,368.1944,184.33528,M+Na,https://www.npatlas.org/explore/compounds/NPA007196
NPA007197,Isoaltenuene,315.0839,179.84225,M+Na,https://www.npatlas.org/explore/compounds/NPA007197
NPA007198,Lasiolactone,163.0729,141.52925,M+Na,https://www.npatlas.org/explore/compounds/NPA007198
NPA007199,Pestalasin E,245.042,155.70164,M+Na,https://www.npatlas.org/explore/compounds/NPA007199
NPA007200,Phomosine G,353.0995,186.94943,M+Na,https://www.npatlas.org/explore/compounds/NPA007200
NPA007201,Chrysoqueen,405.0792,192.38559,M+Na,https://www.npatlas.org/explore/compounds/NPA007201
NPA007202,"1-methoxy-9-propyltetracene-6,11-dione",353.1148,194.63419,M+Na,https://www.npatlas.org/explore/compounds/NPA007202
NPA007203,Bionectin C,503.1182,227.40656,M+Na,https://www.npatlas.org/explore/compounds/NPA007203
NPA007204,Oxalicumone C,373.0894,193.76039,M+Na,https://www.npatlas.org/explore/compounds/NPA007204
NPA007205,Ustilaginoidin K,565.1105,218.24261,M+Na,https://www.npatlas.org/explore/compounds/NPA007205
NPA007206,Cottoquinazoline F,466.1486,208.15608,M+Na,https://www.npatlas.org/explore/compounds/NPA007206
NPA007207,Ergonornorine,584.2843,239.78284,M+Na,https://www.npatlas.org/explore/compounds/NPA007207
NPA007208,Ganodernoid B,453.2247,208.45842,M+Na,https://www.npatlas.org/explore/compounds/NPA007208
NPA007209,Cystomanamide A,631.3062,237.50461,M+Na,https://www.npatlas.org/explore/compounds/NPA007209
NPA007210,NP-101A,201.0634,151.41096,M+Na,https://www.npatlas.org/explore/compounds/NPA007210
NPA007211,Guignarenone C,315.1567,178.64592,M+Na,https://www.npatlas.org/explore/compounds/NPA007211
NPA007212,N-butyropyrrothine,279.0232,165.33119,M+Na,https://www.npatlas.org/explore/compounds/NPA007212
NPA007213,"Alternariol 2,4-dimethyl ether",309.0733,180.7518,M+Na,https://www.npatlas.org/explore/compounds/NPA007213
NPA007214,15α-methoxy-O-methyldihydrobotrydial,379.2091,192.0383,M+Na,https://www.npatlas.org/explore/compounds/NPA007214
NPA007215,Solphenazine D,555.1585,230.13988,M+Na,https://www.npatlas.org/explore/compounds/NPA007215
NPA007216,"(2R,3S′,2′ R,3′S)-2,3,2′,3′-tetrahydroxy-β,β-carotene-4,4′-dione",651.3656,270.07562,M+Na,https://www.npatlas.org/explore/compounds/NPA007216
NPA007217,UCF-116-B,659.3303,251.60004,M+Na,https://www.npatlas.org/explore/compounds/NPA007217
NPA007218,Xylarenol,359.089,190.66747,M+Na,https://www.npatlas.org/explore/compounds/NPA007218
NPA007219,Pyramidamycin D,247.0689,155.82301,M+Na,https://www.npatlas.org/explore/compounds/NPA007219
NPA007220,5(S)-[1-(1(S)-hydroxybut-2-enyl)]-furan-2-one,177.0522,148.93251,M+Na,https://www.npatlas.org/explore/compounds/NPA007220
NPA007221,L-671776-A,409.1985,198.06607,M+Na,https://www.npatlas.org/explore/compounds/NPA007221
NPA007223,Botcinin A,449.2146,216.13222,M+Na,https://www.npatlas.org/explore/compounds/NPA007223
NPA007224,Pyrronamycin B,578.2194,216.20894,M+Na,https://www.npatlas.org/explore/compounds/NPA007224
NPA007225,"(2R,4bS,6aS,12bS,12cR,14aS)-2'-hydroxypaxilline",474.2251,222.69875,M+Na,https://www.npatlas.org/explore/compounds/NPA007225
NPA007226,Desmethylisaridin G,694.3786,264.76416,M+Na,https://www.npatlas.org/explore/compounds/NPA007226
NPA007227,Not named,551.3787,233.17737,M+Na,https://www.npatlas.org/explore/compounds/NPA007227
NPA007228,Istamycin B0,355.2316,200.37146,M+Na,https://www.npatlas.org/explore/compounds/NPA007228
NPA007229,Pulveraven A,449.1359,206.10338,M+Na,https://www.npatlas.org/explore/compounds/NPA007229
NPA007230,Luteoride C,355.1264,202.04634,M+Na,https://www.npatlas.org/explore/compounds/NPA007230
NPA007231,Apiosporic acid,247.1304,163.2501,M+Na,https://www.npatlas.org/explore/compounds/NPA007231
NPA007232,C-73X1,314.0999,170.35332,M+Na,https://www.npatlas.org/explore/compounds/NPA007232
NPA007233,Fumiquinone A,277.0682,162.68141,M+Na,https://www.npatlas.org/explore/compounds/NPA007233
NPA007234,Dutomycin,877.3253,286.25745,M+Na,https://www.npatlas.org/explore/compounds/NPA007234
NPA007235,Fomefficinic acid A,491.3495,218.04381,M+Na,https://www.npatlas.org/explore/compounds/NPA007235
NPA007236,Chaetoglobosin Fex,553.2673,236.71931,M+Na,https://www.npatlas.org/explore/compounds/NPA007236
NPA007237,Chrolactomycin,455.204,212.53987,M+Na,https://www.npatlas.org/explore/compounds/NPA007237
NPA007238,Chrysamide B,547.1799,227.39206,M+Na,https://www.npatlas.org/explore/compounds/NPA007238
NPA007239,Falconensin G,479.1676,217.03319,M+Na,https://www.npatlas.org/explore/compounds/NPA007239
NPA007240,Methylinoscavin A,499.0999,216.14705,M+Na,https://www.npatlas.org/explore/compounds/NPA007240
NPA007241,Not named,505.438,228.17303,M+Na,https://www.npatlas.org/explore/compounds/NPA007241
NPA007242,"(3R,4S)-3,7-dimethyl-1,6-octadiene-3,4-diol",193.1199,147.2734,M+Na,https://www.npatlas.org/explore/compounds/NPA007242
NPA007243,Fusicoccin A,703.3664,263.1959,M+Na,https://www.npatlas.org/explore/compounds/NPA007243
NPA007244,Stagonolide G,223.0941,156.39816,M+Na,https://www.npatlas.org/explore/compounds/NPA007244
NPA007245,A83543B,740.4344,267.58563,M+Na,https://www.npatlas.org/explore/compounds/NPA007245
NPA007246,Cyclo-(D-Leu-L-Trp),322.1526,183.75032,M+Na,https://www.npatlas.org/explore/compounds/NPA007246
NPA007247,Usimine B,496.1214,218.5756,M+Na,https://www.npatlas.org/explore/compounds/NPA007247
NPA007248,Phellodonin,801.2477,287.42477,M+Na,https://www.npatlas.org/explore/compounds/NPA007248
NPA007249,Arylomycin A5,875.4525,291.99875,M+Na,https://www.npatlas.org/explore/compounds/NPA007249
NPA007250,Okaramine N,545.2523,236.63576,M+Na,https://www.npatlas.org/explore/compounds/NPA007250
NPA007251,Adipostatin B,343.2607,193.40984,M+Na,https://www.npatlas.org/explore/compounds/NPA007251
NPA007252,Limamycin B,340.0944,188.32185,M+Na,https://www.npatlas.org/explore/compounds/NPA007252
NPA007253,Trichothosporon A,429.1884,213.67168,M+Na,https://www.npatlas.org/explore/compounds/NPA007253
NPA007254,Scalpturan,247.0577,159.75958,M+Na,https://www.npatlas.org/explore/compounds/NPA007254
NPA007255,Proansamycin B,646.2986,246.93867,M+Na,https://www.npatlas.org/explore/compounds/NPA007255
NPA007256,Citreohybridone C,495.2353,218.3012,M+Na,https://www.npatlas.org/explore/compounds/NPA007256
NPA007257,Coryoctalactone B,303.0839,168.19899,M+Na,https://www.npatlas.org/explore/compounds/NPA007257
NPA007258,FD-891,601.3711,254.63445,M+Na,https://www.npatlas.org/explore/compounds/NPA007258
NPA007259,1-Hydroxycrisamicin A,637.0952,242.6895,M+Na,https://www.npatlas.org/explore/compounds/NPA007259
NPA007260,Pinophilin A,409.1258,199.44044,M+Na,https://www.npatlas.org/explore/compounds/NPA007260
NPA007261,"1-hydroxy-4-(3,5-dimethyl-4-hydroxyphenyl)pentan-3-one",245.1148,160.63594,M+Na,https://www.npatlas.org/explore/compounds/NPA007261
NPA007262,Chromomycin SA3,1105.4462,324.50513,M+Na,https://www.npatlas.org/explore/compounds/NPA007262
NPA007263,N-Tetradecenoyl-L-homoserine lactone,332.2196,187.27367,M+Na,https://www.npatlas.org/explore/compounds/NPA007263
NPA007264,K-252c,334.0951,183.04263,M+Na,https://www.npatlas.org/explore/compounds/NPA007264
NPA007265,Desacetoxy-zaragozic acid C,719.3038,255.2052,M+Na,https://www.npatlas.org/explore/compounds/NPA007265
NPA007266,Maremycin D1,338.1111,181.99113,M+Na,https://www.npatlas.org/explore/compounds/NPA007266
NPA007267,Dehydroxychlorofusarielin B,461.2429,216.33449,M+Na,https://www.npatlas.org/explore/compounds/NPA007267
NPA007268,Chondrosterin H,219.0183,150.17336,M+Na,https://www.npatlas.org/explore/compounds/NPA007268
NPA007269,Actinonin,408.2469,199.18893,M+Na,https://www.npatlas.org/explore/compounds/NPA007269
NPA007270,4-O-Acetyl hygrophorone D12,375.2142,203.67256,M+Na,https://www.npatlas.org/explore/compounds/NPA007270
NPA007271,Vaccinol B,295.1304,182.37923,M+Na,https://www.npatlas.org/explore/compounds/NPA007271
NPA007272,Not named,209.1148,154.18797,M+Na,https://www.npatlas.org/explore/compounds/NPA007272
NPA007273,Sarcodonin G,339.193,184.85835,M+Na,https://www.npatlas.org/explore/compounds/NPA007273
NPA007274,Isohispidine,269.042,165.19347,M+Na,https://www.npatlas.org/explore/compounds/NPA007274
NPA007275,Neofusapyrone,629.366,252.94011,M+Na,https://www.npatlas.org/explore/compounds/NPA007275
NPA007276,Spiruchostatin A,496.1546,214.08537,M+Na,https://www.npatlas.org/explore/compounds/NPA007276
NPA007277,Streptophenazine C,433.1734,219.2252,M+Na,https://www.npatlas.org/explore/compounds/NPA007277
NPA007278,Massetolide D,1162.6945,343.7601,M+Na,https://www.npatlas.org/explore/compounds/NPA007278
NPA007279,Pestalafuranone I,235.0941,155.14136,M+Na,https://www.npatlas.org/explore/compounds/NPA007279
NPA007280,Cytosporolide B,581.3085,239.08887,M+Na,https://www.npatlas.org/explore/compounds/NPA007280
NPA007281,Epicoccin L,479.1281,212.26315,M+Na,https://www.npatlas.org/explore/compounds/NPA007281
NPA007282,Lipocarbazole A2,454.308,219.98134,M+Na,https://www.npatlas.org/explore/compounds/NPA007282
NPA007283,BAY-o-6997,162.0638,142.81282,M+Na,https://www.npatlas.org/explore/compounds/NPA007283
NPA007284,Monascuskaochroman,258.11,165.2084,M+Na,https://www.npatlas.org/explore/compounds/NPA007284
NPA007285,Ananstrep B,485.3237,208.51956,M+Na,https://www.npatlas.org/explore/compounds/NPA007285
NPA007286,Sargassopenilline C,477.1367,215.57646,M+Na,https://www.npatlas.org/explore/compounds/NPA007286
NPA007287,4-Hydroxymethylquinoline,182.0576,142.04619,M+Na,https://www.npatlas.org/explore/compounds/NPA007287
NPA007288,Rubramin,247.0213,150.7928,M+Na,https://www.npatlas.org/explore/compounds/NPA007288
NPA007289,Punctatin D,275.1617,167.3592,M+Na,https://www.npatlas.org/explore/compounds/NPA007289
NPA007290,"Lanosta-8,24-dien-3beta,23-diol",451.3546,217.04677,M+Na,https://www.npatlas.org/explore/compounds/NPA007290
NPA007291,Palmarumycin B4,411.105,193.77411,M+Na,https://www.npatlas.org/explore/compounds/NPA007291
NPA007292,Decaturin C,512.2407,219.21255,M+Na,https://www.npatlas.org/explore/compounds/NPA007292
NPA007293,Memnopeptide A,1587.764,405.31274,M+Na,https://www.npatlas.org/explore/compounds/NPA007293
NPA007294,Biselyngbyaside C,659.3402,255.35812,M+Na,https://www.npatlas.org/explore/compounds/NPA007294
NPA007295,"(3R,2'S)-myxol 2'-fucoside",755.4857,284.97025,M+Na,https://www.npatlas.org/explore/compounds/NPA007295
NPA007296,Pseudopyronine B,305.2087,183.41313,M+Na,https://www.npatlas.org/explore/compounds/NPA007296
NPA007297,Propionicin T1,1046.47,333.19577,M+Na,https://www.npatlas.org/explore/compounds/NPA007297
NPA007298,Eurochevalierine,549.2571,230.58815,M+Na,https://www.npatlas.org/explore/compounds/NPA007298
NPA007299,4-hydroxyphenyl-1-ONN-azoxyformamide,204.0379,138.24287,M+Na,https://www.npatlas.org/explore/compounds/NPA007299
NPA007300,"9Alpha,11Alpha-Dihydroxyergosta-4,6,8(14),22-Tetraen-3-One",447.2869,219.70033,M+Na,https://www.npatlas.org/explore/compounds/NPA007300
NPA007301,Yaequinolone F,488.2043,228.70537,M+Na,https://www.npatlas.org/explore/compounds/NPA007301
NPA007302,Coronatine,342.1676,182.29103,M+Na,https://www.npatlas.org/explore/compounds/NPA007302
NPA007303,DKxanthene 544,567.2578,237.41783,M+Na,https://www.npatlas.org/explore/compounds/NPA007303
NPA007304,Nogalamycin,622.1895,244.21553,M+Na,https://www.npatlas.org/explore/compounds/NPA007304
NPA007305,Mycemycin E,358.996,187.64653,M+Na,https://www.npatlas.org/explore/compounds/NPA007305
NPA007306,Basiliskamide A,408.2145,205.1004,M+Na,https://www.npatlas.org/explore/compounds/NPA007306
NPA007307,MS-681d,1147.7002,336.00168,M+Na,https://www.npatlas.org/explore/compounds/NPA007307
NPA007308,Trichostatin D,487.2051,213.62924,M+Na,https://www.npatlas.org/explore/compounds/NPA007308
NPA007309,Archazolid F,747.4013,292.23178,M+Na,https://www.npatlas.org/explore/compounds/NPA007309
NPA007310,Lobarialide A,491.3132,220.444,M+Na,https://www.npatlas.org/explore/compounds/NPA007310
NPA007311,"3-hydroxyl-(22E, 24R)-ergosta-5,8,22-trien-7,15-dione",447.2869,214.78473,M+Na,https://www.npatlas.org/explore/compounds/NPA007311
NPA007312,Cytochalasin Z6,502.2564,226.7614,M+Na,https://www.npatlas.org/explore/compounds/NPA007312
NPA007313,Sterhirsutin B,489.2975,224.50426,M+Na,https://www.npatlas.org/explore/compounds/NPA007313
NPA007314,Pericoterpenoid A,267.0991,165.5121,M+Na,https://www.npatlas.org/explore/compounds/NPA007314
NPA007315,"5-Hydroxy-3,4,7-triphenyl-2,6-benzofurandione",415.0941,204.76994,M+Na,https://www.npatlas.org/explore/compounds/NPA007315
NPA007317,Gibberellenic acid,369.1308,182.34248,M+Na,https://www.npatlas.org/explore/compounds/NPA007317
NPA007318,Geralcin B,317.1472,176.07883,M+Na,https://www.npatlas.org/explore/compounds/NPA007318
NPA007319,Malbrancheamide,426.111,208.14537,M+Na,https://www.npatlas.org/explore/compounds/NPA007319
NPA007320,Corynether B,327.0839,174.83621,M+Na,https://www.npatlas.org/explore/compounds/NPA007320
NPA007321,Haliangicin,399.2142,204.26498,M+Na,https://www.npatlas.org/explore/compounds/NPA007321
NPA007322,Penicillanthranin B,559.1211,237.47995,M+Na,https://www.npatlas.org/explore/compounds/NPA007322
NPA007323,Δ6-coprinolone,271.1304,177.83742,M+Na,https://www.npatlas.org/explore/compounds/NPA007323
NPA007324,Lajollamide A,588.4095,248.29182,M+Na,https://www.npatlas.org/explore/compounds/NPA007324
NPA007325,IC202D,524.3054,225.37776,M+Na,https://www.npatlas.org/explore/compounds/NPA007325
NPA007326,Saccharothrixone A,497.1054,209.8942,M+Na,https://www.npatlas.org/explore/compounds/NPA007326
NPA007327,Microsphaerin D,569.1418,232.27623,M+Na,https://www.npatlas.org/explore/compounds/NPA007327
NPA007328,"2,2-dimethyl-6,7-dimethoxy-4-chromanone",259.0941,163.69394,M+Na,https://www.npatlas.org/explore/compounds/NPA007328
NPA007329,Hapalocyclamide,561.1349,228.1075,M+Na,https://www.npatlas.org/explore/compounds/NPA007329
NPA007330,SY-1,757.4861,274.0554,M+Na,https://www.npatlas.org/explore/compounds/NPA007330
NPA007331,Endophenazine B,345.1209,177.71849,M+Na,https://www.npatlas.org/explore/compounds/NPA007331
NPA007332,L-755807,424.2458,218.58897,M+Na,https://www.npatlas.org/explore/compounds/NPA007332
NPA007333,SEK-1005,953.4954,298.5054,M+Na,https://www.npatlas.org/explore/compounds/NPA007333
NPA007334,Aeruginosin GH553,576.2316,228.60884,M+Na,https://www.npatlas.org/explore/compounds/NPA007334
NPA007335,O-methylsterigmatocystin,361.0682,197.54529,M+Na,https://www.npatlas.org/explore/compounds/NPA007335
NPA007336,Clavicipitic acid,293.126,171.79329,M+Na,https://www.npatlas.org/explore/compounds/NPA007336
NPA007337,Pericosine D,245.0187,154.21936,M+Na,https://www.npatlas.org/explore/compounds/NPA007337
NPA007338,Aspergillide B,277.141,170.15198,M+Na,https://www.npatlas.org/explore/compounds/NPA007338
NPA007339,Decarestrictine K,221.0784,159.63414,M+Na,https://www.npatlas.org/explore/compounds/NPA007339
NPA007340,UK-78630,691.3816,276.56497,M+Na,https://www.npatlas.org/explore/compounds/NPA007340
NPA007341,Altersolanol O,375.0686,190.86272,M+Na,https://www.npatlas.org/explore/compounds/NPA007341
NPA007342,"9-hydroxy-1-(2,4,6-trihydroxyphenyl)-6Z,10E,12Z,15Z-octadecatetraen-1-one",423.2142,204.86531,M+Na,https://www.npatlas.org/explore/compounds/NPA007342
NPA007343,Crocacin B,547.2778,242.31752,M+Na,https://www.npatlas.org/explore/compounds/NPA007343
NPA007344,Pestalospirane B,431.1465,211.86667,M+Na,https://www.npatlas.org/explore/compounds/NPA007344
NPA007345,Cyclo(D-Pro-L-Tyr),283.1053,173.1852,M+Na,https://www.npatlas.org/explore/compounds/NPA007345
NPA007346,Asperdiazapinone C,428.1581,197.61775,M+Na,https://www.npatlas.org/explore/compounds/NPA007346
NPA007347,Nukacin ISK-1,1200.5727,344.07715,M+Na,https://www.npatlas.org/explore/compounds/NPA007347
NPA007348,1-O-Benzoyl-α-L-rhamnopyranoside,291.0839,167.2723,M+Na,https://www.npatlas.org/explore/compounds/NPA007348
