NPAID,Name,m/z,CCS,Adduct
NPA006580,Corallorazine C,221.1062,184.8642,M-2H
NPA006581,Halymecin F,1006.5723,347.8857,M-2H
NPA006582,PHBA,163.028,174.80946,M-2H
NPA006583,Glaciapyrrole A,331.1794,219.78899,M-2H
NPA006584,Spiroxin B,443.945,229.20836,M-2H
NPA006585,5-hydroxy-4-(hydroxymethyl)-2-(3-methylbut-2-en-1-yl)cyclohex-4-en-1-one,208.111,179.82207,M-2H
NPA006586,Simaomicin,533.1332,249.16335,M-2H
NPA006587,Falconensin K,432.0986,236.10484,M-2H
NPA006588,Xylariacin B,490.3305,261.6163,M-2H
NPA006589,Dhilirolide B,454.1638,241.76295,M-2H
NPA006590,BCA 6,380.2209,226.15987,M-2H
NPA006591,"4,4'-Diaponeurosporen-4-al",414.2933,245.60555,M-2H
NPA006592,Teleocidin B-3,449.3053,248.44037,M-2H
NPA006593,Semiplenamide F,367.3097,235.214,M-2H
NPA006594,Streptocidin C,1295.6826,386.84747,M-2H
NPA006595,4′′-deoxycandidusin A,334.0852,214.24928,M-2H
NPA006596,Cyanogriside F,375.1077,216.18158,M-2H
NPA006597,Chlorocyclinone D,436.036,233.58247,M-2H
NPA006598,Not named,387.123,226.30281,M-2H
NPA006599,Not named,329.1638,215.03247,M-2H
NPA006600,Conglobatin,496.2584,254.14104,M-2H
NPA006601,Flamvelutpenoid C,234.163,193.93823,M-2H
NPA006602,Heptemerone D,430.2002,235.57233,M-2H
NPA006603,"3-(dimethylaminomethyl)-1-(1 , 1 -dimethyl-2-propenyl)indole",240.1637,192.47556,M-2H
NPA006604,"methyl 2,12-dimethyltetradecanoate",268.2413,200.04243,M-2H
NPA006605,5-nitroanthranilic acid,180.0182,173.43558,M-2H
NPA006606,Brocazine C,438.0566,232.5064,M-2H
NPA006607,Leu7-Surfactin,1033.6685,352.76224,M-2H
NPA006608,(+)-chizhine E,286.0852,203.29245,M-2H
NPA006609,Dihydroauroglaucin,298.1579,211.31845,M-2H
NPA006610,Anabaenopeptin 915,913.4596,332.46732,M-2H
NPA006611,Armochaeglobine A,518.2427,252.19827,M-2H
NPA006612,SCH 42282,778.4474,298.21454,M-2H
NPA006613,Ganodermalactone C,498.2992,263.54822,M-2H
NPA006614,Not named,450.2992,249.19942,M-2H
NPA006615,Peribysin I,266.1529,201.90724,M-2H
NPA006616,Lichenysin-G6a,1032.6845,361.65952,M-2H
NPA006617,Salfredin 4,248.0695,187.08156,M-2H
NPA006618,Stereumone A,262.1216,202.89592,M-2H
NPA006619,Haematopodin,242.0702,187.52861,M-2H
NPA006620,Quinolinic acid,165.0073,168.07344,M-2H
NPA006621,Spongiporic acid A,510.2992,251.34085,M-2H
NPA006622,Cyanopeptolin B,926.5124,318.45428,M-2H
NPA006623,Porialbocin A,828.4307,300.56937,M-2H
NPA006624,Usabamycin B,256.1222,194.93755,M-2H
NPA006625,Palmarumycin B5,384.0856,224.383,M-2H
NPA006626,FR209604,1126.5114,364.30795,M-2H
NPA006627,6-O-methylpapyracon B,280.1321,205.51424,M-2H
NPA006628,Preussomerin E,362.0437,231.49695,M-2H
NPA006629,"(14β,22E)-9,14-dihydroxyergosta-4,7,22-triene-3,6-dione",438.2781,246.68307,M-2H
NPA006630,Mollenine A,366.1954,223.21321,M-2H
NPA006631,"4α-(3,5-dihydroxy-hexyl)-3α-methyl-2-oxetanone",200.1059,181.35474,M-2H
NPA006632,Isobutyl acetate,114.0691,161.26273,M-2H
NPA006633,"24-ethyllanosta-8,24(241)-diene-3β,22-diol",468.3978,257.43558,M-2H
NPA006634,Deoxymulundocandin,989.5332,334.22937,M-2H
NPA006635,"1-hydroxydecane-2,5-dione",184.111,175.338,M-2H
NPA006636,Hamavellone A,164.0848,175.82045,M-2H
NPA006637,methyl phenazine-1-carboxylate,236.0596,186.73982,M-2H
NPA006638,Columbetdione,180.0797,176.93584,M-2H
NPA006639,Desacetylanisomycin,221.1062,190.62141,M-2H
NPA006640,18-hydroxynapyradiomycin A1,494.1273,248.5842,M-2H
NPA006641,9α-hydroxyl-9-aldehyde-5α-drim-7-en-6-one,248.1423,190.47913,M-2H
NPA006642,Asukamycin E-II,534.2377,253.12787,M-2H
NPA006643,Nocardimicin I,827.5055,314.98807,M-2H
NPA006644,Art1,386.174,234.71318,M-2H
NPA006645,Corynechromone B,306.1114,209.26958,M-2H
NPA006646,7-(1-methyl-2-oxopropyl)streptonigrin,574.171,268.61343,M-2H
NPA006647,Roseoferin A1,1146.8002,401.80432,M-2H
NPA006648,Dithiolopyrrolone PSC1,254.0194,191.57637,M-2H
NPA006649,Aureobasidin-U2,1070.6427,358.61545,M-2H
NPA006650,4-methyl-2-quinazolinamine,157.065,169.13899,M-2H
NPA006651,6'-hydroxypestalotiopsone C,332.127,207.05403,M-2H
NPA006652,Phenarctin,414.0961,225.11324,M-2H
NPA006653,Wewakpeptin A,981.6161,323.68573,M-2H
NPA006654,Utahmycin B,225.0436,183.64589,M-2H
NPA006655,JBIR-56,392.207,226.22876,M-2H
NPA006656,Homorapamycin A,925.5562,328.4522,M-2H
NPA006657,7-dehydroxyzinniol,248.1423,190.8111,M-2H
NPA006658,23-valine demalonylazalomycin F5a ester,1106.7352,349.43607,M-2H
NPA006659,Tetarimycin B,368.127,220.09131,M-2H
NPA006660,Destruxin F,593.3435,270.25583,M-2H
NPA006661,Pyrenocine I,208.0746,181.9296,M-2H
NPA006662,Dhilirolide K,454.1638,246.79033,M-2H
NPA006663,Chaetocyclinone C,630.102,274.3188,M-2H
NPA006664,Glioperazine B,361.1107,211.674,M-2H
NPA006665,Xylaric acid D,278.1165,196.49663,M-2H
NPA006666,Emericolin C,354.2933,230.25746,M-2H
NPA006667,6-oxo-de-O-methyllasiodiplodin,290.1165,197.84317,M-2H
NPA006668,13-deoxycarminomycin,497.1696,248.84947,M-2H
NPA006669,11β-hydroxy-lucidadiol,470.3407,253.69463,M-2H
NPA006670,"5-hydroxy-6,8-dimethoxy-2,3-dimethyl-4H-naphtho[2,3-b]pyran-4-one",298.0852,207.5259,M-2H
NPA006671,Aeruginosol C,474.372,253.0124,M-2H
NPA006672,SMTP-38,569.29,275.64435,M-2H
NPA006673,16-O-acetylpolyporenic acid C,522.3356,260.386,M-2H
NPA006674,Punctaporonin N,264.1372,190.42415,M-2H
NPA006675,"3,6-Dimethoxy-5-methylbenzene-1,2-diol",182.059,169.95912,M-2H
NPA006676,2-Methyltridec-2-en-4-one,208.1838,195.89644,M-2H
NPA006677,methyl 8-(3-methoxy-3-methylbutyl)-2-methylquinoline-4-carboxylate,299.1532,207.97746,M-2H
NPA006678,"5α,10α,11-trihydroxyamorphan-3-one",268.1685,199.25371,M-2H
NPA006679,Hawaiinolide B,328.1685,219.1587,M-2H
NPA006680,2-(2-Hydroxyethyl)phenol,136.0535,161.59337,M-2H
NPA006681,Tropolactone A,456.2159,250.37624,M-2H
NPA006682,Enamidonin,703.3704,292.5577,M-2H
NPA006685,Decarestrictine I,196.0746,178.84499,M-2H
NPA006686,Beauveriolide I,485.29,252.18515,M-2H
NPA006687,Canthin-6-one,218.0491,186.06836,M-2H
NPA006688,JBIR-109,414.1801,230.77257,M-2H
NPA006689,Gloeophyllin A,452.3301,245.25911,M-2H
NPA006690,Pulicatin D,217.0208,177.57927,M-2H
NPA006691,Streptopyrrole,291.0309,203.23059,M-2H
NPA006692,Aurachin A,393.2314,231.17882,M-2H
NPA006693,Epi-fiscalin A,471.1917,251.05534,M-2H
NPA006694,Mueggelone,290.1892,209.37848,M-2H
NPA006695,Ganodernoid C,466.2366,248.94073,M-2H
NPA006696,Boydene A,248.1423,194.53102,M-2H
NPA006697,Sorazinone B,288.1273,199.37949,M-2H
NPA006698,Dendrodolide K,242.1165,185.66992,M-2H
NPA006699,Cyclizidine,289.1688,209.0416,M-2H
NPA006701,Emeriphenolicin C,445.2475,237.85225,M-2H
NPA006702,"(1R*,4R*,5Z,9S*)-5-isopropyl-3,3,9-trimethylbicyclo[4.3.0]nona-5-en-4-ol",220.1838,192.89186,M-2H
NPA006703,FD-892,530.3618,263.90372,M-2H
NPA006704,Isotuberculosino,288.2464,205.07185,M-2H
NPA006705,SCB2,242.1529,199.07089,M-2H
NPA006706,Chromophenazine A,326.143,217.36601,M-2H
NPA006707,(E)4-Oxonon-2-enoic acid,168.0797,181.89113,M-2H
NPA006708,Thiacremonone,158.0048,165.12018,M-2H
NPA006709,3-O-mycarosylerythronolide B,544.3258,257.11917,M-2H
NPA006710,Pahayokolide B,1300.635,385.9061,M-2H
NPA006711,Decytospolide B,282.1842,212.31941,M-2H
NPA006712,Novclobiocin 101,660.233,287.58926,M-2H
NPA006713,Epohelmin A,291.2209,214.45515,M-2H
NPA006714,Debromomarinone,406.1791,233.41846,M-2H
NPA006715,"4,4-Dimethyl-pentenoic acid methyl ester",140.0848,160.06187,M-2H
NPA006716,Ergoflavin,608.1177,263.86057,M-2H
NPA006717,Cytoglobosin E,526.2478,258.85623,M-2H
NPA006718,Mollisilactone,156.0797,171.96056,M-2H
NPA006719,Sphaeropsidin B,346.1791,202.21858,M-2H
NPA006720,Aerucyclamide A,532.1937,253.41539,M-2H
NPA006721,"4-hydroxyphenethyl 2-(4-oxo-5,6-dihydro-2H-pyran-3-yl) acetate",274.0852,197.08717,M-2H
NPA006722,Epothilone G2,489.2737,262.3969,M-2H
NPA006723,5-Hydroxy-3-(1-hydroxy-2-methylbutyl)-4-methyl-2(5H)-furanone,198.0903,181.58878,M-2H
NPA006724,Russulaflavidin,418.2518,237.13402,M-2H
NPA006725,Elfvingic acid D,544.2683,264.45456,M-2H
NPA006726,Lipoamicoumacin C,714.385,291.9954,M-2H
NPA006727,Myrothecol F,408.2159,226.17831,M-2H
NPA006728,Milbemycin β14,522.2992,267.50504,M-2H
NPA006729,Not named,479.2318,251.6598,M-2H
NPA006730,Altersolanol L,322.1063,210.87445,M-2H
NPA006731,Versiconal hemiacetal acetate,382.0699,222.14433,M-2H
NPA006732,"(2R,3S)-3-hydroxy-2-(1,3-dihydroxypropan-2-yl)-2,3-dihydrobenzofuran-5-carbaldehyde",236.0695,189.27281,M-2H
NPA006733,SN-l98-D,399.242,237.46843,M-2H
NPA006734,(+)-acetodalmanol A,390.075,230.75523,M-2H
NPA006735,Argvalin,235.1444,191.12346,M-2H
NPA006736,Astrasiaone,468.3614,253.89392,M-2H
NPA006737,Unguisin A,756.3969,297.60312,M-2H
NPA006738,Hassallidin B,1525.7298,423.4882,M-2H
NPA006739,Isoretipolide A,474.0961,238.2591,M-2H
NPA006740,Marianin A,326.1529,212.91518,M-2H
NPA006741,Planktopeptin BL1061,1059.5499,350.20328,M-2H
NPA006742,15-norlyngbyapeptin A,681.3571,291.85468,M-2H
NPA006743,"(R,S)-5,7-dihydroxy-3-(1-hydroxyethyl)phthalide",208.0382,179.2658,M-2H
NPA006744,F1839-B,429.2162,232.45403,M-2H
NPA006745,Thalassospiramide E,868.4957,328.31378,M-2H
NPA006747,Carbazoquinocin B,307.1583,212.21666,M-2H
NPA006748,Grenadamide C,401.1899,227.1418,M-2H
NPA006749,A26771A,322.0456,192.61528,M-2H
NPA006750,Ab-5046-B,168.0433,168.37215,M-2H
NPA006751,"(3S,7R)-Illudin M",246.1266,193.24083,M-2H
NPA006752,Flagranone C,334.0699,212.08864,M-2H
NPA006753,Ganoderiol B,468.325,255.99539,M-2H
NPA006754,Aldecamycin,597.3879,272.39987,M-2H
NPA006755,Protuboxepin B,361.1437,218.94516,M-2H
NPA006756,Conioxepinol C,332.0543,207.49629,M-2H
NPA006757,Aurachin C,377.2365,219.05852,M-2H
NPA006758,Protulactone B,228.0644,182.60107,M-2H
NPA006759,Cryptophycin-31,686.2172,304.96927,M-2H
NPA006760,"(7E)-(-)-7-ethyl-9-hydroxy-7-undecene-3,6-dione",224.1423,187.69017,M-2H
NPA006761,Cochlione A,224.0695,189.4865,M-2H
NPA006762,Lolitrem A,699.3782,293.55713,M-2H
NPA006763,Ganoderic acid,514.2941,246.82234,M-2H
NPA006764,Trichodermanone A,406.1638,234.64534,M-2H
NPA006765,Gymnastatin Q,485.1746,251.11102,M-2H
NPA006766,(E)-2-decenoicacid,168.1161,180.48128,M-2H
NPA006767,Cyanopeptolin 963A,961.4807,331.3206,M-2H
NPA006768,Scalusamide C,281.2001,207.24553,M-2H
NPA006769,Rubiflavinone C-1,384.1008,229.33943,M-2H
NPA006770,"(2-methyl-4,5-ditridecyl-1,4-cyclohexadienyl)methanol",486.4811,259.83807,M-2H
NPA006771,Phaeofungin,901.4655,334.07016,M-2H
NPA006772,Not named,302.0801,209.68098,M-2H
NPA006773,"7',8'-dihydroaigialospirol",378.1325,217.88571,M-2H
NPA006774,Curvicollide C,414.2781,242.32712,M-2H
NPA006775,Aurantiomide B,356.1495,223.8545,M-2H
NPA006776,"2,7-Dibromocarbazole",320.8799,182.58345,M-2H
NPA006777,Cryptophycin E,684.2824,298.77942,M-2H
NPA006778,Tremulenediol B,236.1787,195.72928,M-2H
NPA006779,Prugosene C1,406.2518,243.00417,M-2H
NPA006780,Arylomycin A6,864.4644,322.8831,M-2H
NPA006781,Austalide H acid,460.2108,232.38844,M-2H
NPA006782,Epothilone C3,461.2246,256.301,M-2H
NPA006783,Pyralomicin 1d,472.9846,240.35886,M-2H
NPA006784,Peronatin B,318.1379,211.6473,M-2H
NPA006785,Russujaponol C,234.163,190.1904,M-2H
NPA006786,Camphoratin J,438.3144,257.24796,M-2H
NPA006787,Aspercyclide B,410.174,239.48825,M-2H
NPA006788,Aspergillide C,250.1216,195.13152,M-2H
NPA006789,Gallicynoic acid H,282.1842,204.77434,M-2H
NPA006790,Necpyrone D,228.1008,187.94582,M-2H
NPA006791,Azalomycin F4a 2-ethylpentyl ester,1177.7611,384.5869,M-2H
NPA006792,Altertoxin VI,330.0539,208.05063,M-2H
NPA006793,"Hopane-6β,11α,22,27-tetraol",474.372,255.27415,M-2H
NPA006794,(+)-ganoapplanatumine A,255.0906,192.77379,M-2H
NPA006795,Stictamide A,756.3857,290.9517,M-2H
NPA006796,Communesin F,438.243,236.46983,M-2H
NPA006797,Boletinin A,320.2362,211.0001,M-2H
NPA006799,Azaspirene,367.143,220.84901,M-2H
NPA006800,Cyathiformine C,304.036,201.57971,M-2H
NPA006801,Butyl lucidenate P,572.336,265.78122,M-2H
NPA006802,Protophomine,443.2471,252.51122,M-2H
NPA006803,Albatrelin A,384.2311,230.03482,M-2H
NPA006804,Not named,241.1113,193.53403,M-2H
NPA006805,Miyakamide B1,522.2278,252.19687,M-2H
NPA006806,Verruculide B,430.2366,238.64375,M-2H
NPA006807,Streptomycindole,312.1484,211.971,M-2H
NPA006808,"15-hydroxy-6α,12-epoxy-7β,10αH,11βH-spiroax-4-ene-12-one",248.1423,191.72458,M-2H
NPA006809,JBIR-75,232.0971,186.74205,M-2H
NPA006810,Pyridindolol K1,340.107,210.29666,M-2H
NPA006811,Erinarol C,688.5441,290.15146,M-2H
NPA006812,Aspochalasin Z,367.2522,235.92793,M-2H
NPA006813,Pinicolol C,452.3301,243.39105,M-2H
NPA006814,Pestalotiopyrone D,212.0695,176.17506,M-2H
NPA006815,Prugosene A1,450.2417,259.31177,M-2H
NPA006816,2'-amino-2'-deoxyguanosine,280.0931,201.66539,M-2H
NPA006817,(-)-14-o-malonylindolactam V,385.1648,222.24345,M-2H
NPA006818,Lomaiviticin A,1362.5078,381.98984,M-2H
NPA006819,BCA 5,358.2155,214.16064,M-2H
NPA006820,Palmarumycin P5,346.0852,225.22656,M-2H
NPA006821,Neotricone,370.0335,208.59982,M-2H
NPA006822,Mniopetal C,436.2108,243.07825,M-2H
NPA006823,"(+)‐2,4‐dimethyl‐4,5‐dihydrofuran‐3‐carbaldehyde",124.0535,163.15602,M-2H
NPA006824,Cyclo-[phenylalanyl-prolyl-leucyl-prolyl],452.2434,243.3477,M-2H
NPA006825,Variecolorin E,405.2063,236.94624,M-2H
NPA006826,"5,6-epoxy-24(R)-methylcholesta-7,22-dien-3β-ol",412.3352,244.23293,M-2H
NPA006827,Decorticasine,194.1066,185.18283,M-2H
NPA006828,Malyngamide B,538.282,259.10547,M-2H
NPA006829,Phyllostine,152.012,169.28014,M-2H
NPA006830,Demethyl UK-1,370.06,220.97249,M-2H
NPA006831,"Deca-5,7,9-triynol",144.0586,160.93648,M-2H
NPA006832,"1-(2',4'-dihydroxy-5'-methyl-3'-methylsulfanylmethylphenyl)ethanone",224.0518,180.35896,M-2H
NPA006833,"(2E)-Dec-2-EN-4,6,8-triynoic acid",156.0222,164.0556,M-2H
NPA006834,Pseudonocardian C,430.1387,232.2376,M-2H
NPA006835,Xialenone A,192.0797,180.83296,M-2H
NPA006836,Myrocin E,360.1583,211.90657,M-2H
NPA006837,Anhydroasperflavin,268.0746,196.0518,M-2H
NPA006838,Globosuxanthone C,256.0382,193.90677,M-2H
NPA006839,"(3R,4aR,5S,6R)-6-hydroxy-5-methylramulosin",210.0903,179.80815,M-2H
NPA006840,S-methyl thiobenzoate,150.015,165.07315,M-2H
NPA006841,Polylisin A,276.1008,190.77693,M-2H
NPA006842,Phenalinolactone B,699.3265,291.0632,M-2H
NPA006843,Epicoccin O,436.0773,231.6758,M-2H
NPA006844,Torularhodinaldehyde,546.3872,276.2075,M-2H
NPA006845,Not named,262.1216,199.00597,M-2H
NPA006846,Clitocybin A,255.0542,193.21437,M-2H
NPA006847,Splenocin A,510.1649,252.85083,M-2H
NPA006848,"6,8-dihydroxy-3,7-dimethylisocoumarin",204.0433,180.56056,M-2H
NPA006849,Xentrivalpeptide M,817.5324,320.376,M-2H
NPA006850,Xylarenone G,448.2835,257.82626,M-2H
NPA006851,Karnamicin B2,365.1056,212.25914,M-2H
NPA006852,Velleratretraol,298.1427,204.2,M-2H
NPA006853,Rhytidenone B,320.1059,212.24884,M-2H
NPA006854,"Flavomannin 6,6',8-tri-O-methyl ether",586.1849,272.9205,M-2H
NPA006855,Phaeofuran A,166.0277,176.19165,M-2H
NPA006856,Chivosazole E,821.4361,310.45224,M-2H
NPA006857,"Trans-8,9-dihydroxy-3-methyldodec-cis-6-en-4-olide",240.1372,193.7783,M-2H
NPA006858,Aromadendrene,202.1732,188.88417,M-2H
NPA006859,"5-(3-methylbut-2-enyloxy)-3,4-dihydro8-hydroxy-3-methylisochromen-1-one",260.1059,191.66882,M-2H
NPA006860,"5,6-dihydro-5(S)-acetoxy-6(S)-(1,2-trans propenyl)-2H-pyran-2-one",194.059,181.71355,M-2H
NPA006861,Solanapyrone N,315.1481,210.5073,M-2H
NPA006862,Glycinocin D,1216.5986,372.97733,M-2H
NPA006863,Haplofungin D,570.3778,270.74118,M-2H
NPA006864,Fischerellin B,297.2103,213.86754,M-2H
NPA006865,"Bis[6-(3,4,7-trihydroxy-3, 7-dimethyloctenyl) ether",388.2472,223.5721,M-2H
NPA006866,Virescenoside Z5,528.2137,251.25954,M-2H
NPA006867,2-amino-N-(2'-(cyclohex-2''-enyl)acetyl)acetimide,194.1066,178.91801,M-2H
NPA006868,Hesseltin C,424.1896,243.2953,M-2H
NPA006869,Hydroxymethylanserinone B,238.0852,193.37985,M-2H
NPA006870,7-dehydroporiferasterol peroxide,440.3301,249.40051,M-2H
NPA006871,Verrol 4-acetate,418.2002,228.52855,M-2H
NPA006872,Neocyclocitrinol A,398.2468,235.41673,M-2H
NPA006873,Cercosporene B,344.1634,217.6402,M-2H
NPA006874,Epicoccin I,418.0668,218.65898,M-2H
NPA006875,Baulamycin A,478.3305,253.13203,M-2H
NPA006876,Disorazole-C2,772.3945,309.66397,M-2H
NPA006877,Not named,748.5805,303.3624,M-2H
NPA006878,Glucopiericidin C,545.2999,255.38547,M-2H
NPA006879,5-hydroxydihydrofusarubin B,308.0907,206.9056,M-2H
NPA006880,Vulnibactin,671.2602,278.89365,M-2H
NPA006881,Sym-homospermidine,157.1589,170.05478,M-2H
NPA006882,(±)-penifupyrone,372.0856,223.52971,M-2H
NPA006883,Destruxin A5,603.3642,279.04178,M-2H
NPA006884,Brasiliquinone A,463.1642,250.87369,M-2H
NPA006885,Streptocarbazole B,463.1543,241.53705,M-2H
NPA006886,"8β,9α-dihydroganoderic acid J",514.2941,247.51933,M-2H
NPA006887,Quinocinnolinomycin D,411.2532,238.78246,M-2H
NPA006888,"1,2-Dichloro-ochtod-3-ene",315.9198,184.78737,M-2H
NPA006889,Menoxymycin B,487.1853,252.83975,M-2H
NPA006890,Chrondramide 9,758.2494,295.57806,M-2H
NPA006891,Phellinin A1,446.2104,248.74718,M-2H
NPA006892,1-hydroxy-3-hydroxyethyl-8-ethoxycarbonylxanthone,312.0644,204.89522,M-2H
NPA006893,(7R)-(-)-methoxysydonol,250.1579,198.29788,M-2H
NPA006894,"2,5-Dimethylfuran",94.0429,158.27428,M-2H
NPA006895,"Ophiobola-3(20),7,18-triene",338.2984,224.8898,M-2H
NPA006896,Oidiolactone E,292.1321,198.53113,M-2H
NPA006897,Dehydroaustin,496.1744,246.83968,M-2H
NPA006898,2R-amino-4S-hydroxy-5-hexynoic acid,141.0436,167.9854,M-2H
NPA006899,Scytalidamide B,889.5112,323.34567,M-2H
NPA006900,11-epi-chaetomugilin I,404.1401,229.79321,M-2H
NPA006901,AKD-2C,384.325,231.51674,M-2H
NPA006902,Pulicatin C,219.0364,178.0746,M-2H
NPA006903,Drimiopsin H,286.0488,199.7169,M-2H
NPA006904,5-hydroxymethylmellein,206.059,179.09589,M-2H
NPA006905,"4-[2',4'-dihydroxy-6'-(hydroxymethyl)benzyl]benzene-1,2-diol",260.0695,188.19154,M-2H
NPA006906,Aspoquinolone B,463.2005,270.82166,M-2H
NPA006907,19-O-linoleoylsarcodonin A,576.4189,276.53336,M-2H
NPA006908,"2,4,5-Trichlor-3,6-dimethoxy-phenol",253.9315,181.88335,M-2H
NPA006909,Saptomycin E,587.2166,273.75946,M-2H
NPA006911,Isariotin F,411.1823,229.45583,M-2H
NPA006912,Micropeptin LH925,923.4321,315.94794,M-2H
NPA006913,Bassianin,393.1587,231.55571,M-2H
NPA006914,"(3R,4R,5R)-2,4,6-trimethyloct-6-ene-3,5-diol",184.1474,185.71342,M-2H
NPA006915,"2S,4R-spinosate",310.1063,211.40968,M-2H
NPA006917,Asterriquinone CT5,504.206,256.04553,M-2H
NPA006918,"4RS,7SR,11SR,2H-3,4,4a,5a,7,8-hexahydro-4-hydroxy-pyrano[2,3-b]cyclopenta[d]pyran-9(6H)-one",208.0746,184.61214,M-2H
NPA006919,Russujaponol E,248.1423,184.47229,M-2H
NPA006920,Neomaclafungin I,790.5605,296.18442,M-2H
NPA006921,Citrifelin A,324.1372,216.21199,M-2H
NPA006922,Aeruginoside 126A,712.3806,299.0157,M-2H
NPA006923,SMTP-33,545.2635,256.4243,M-2H
NPA006924,1-(3-Formylphenyl)-ethanone,146.0378,166.50128,M-2H
NPA006925,(-)-episphaeropsidone,154.0277,169.46593,M-2H
NPA006926,Luminmycin B,538.3377,259.66223,M-2H
NPA006927,"N-(1-(2,2-dimethyl-5-undecyl-1,3-dioxolan-4-yl)-2-hydroxyethyl)stearamide",579.5237,288.00378,M-2H
NPA006929,(-)-epoxyserinone A,224.0695,188.91362,M-2H
NPA006930,Teleocidin B4,449.3053,247.61617,M-2H
NPA006931,Madindoline A/B,369.1951,229.55098,M-2H
NPA006932,Glisoprenin B,716.5965,299.71664,M-2H
NPA006933,Versicoumarin B,288.1372,198.6299,M-2H
NPA006934,Pneumocandin B1,1046.5546,338.17203,M-2H
NPA006935,SMTP-5,497.2788,252.97508,M-2H
NPA006936,Lachnumon B1,271.9695,180.73317,M-2H
NPA006937,N-[2-(4-hydroxyphenyl)-2-oxoethyl]acetamide,191.0593,174.42874,M-2H
NPA006938,Telomestatin,580.056,266.1727,M-2H
NPA006939,Inonotin B,250.1579,197.78061,M-2H
NPA006940,Trichodermamide B,448.0684,240.91138,M-2H
NPA006941,Dechlorobarbamide,424.079,226.76558,M-2H
NPA006942,Chaxalactin B,454.273,258.3104,M-2H
NPA006943,Dothideomynone C,250.0852,186.86246,M-2H
NPA006944,Lucidenic acid P,516.2734,254.6721,M-2H
NPA006945,Norbikaverin,366.0386,217.7587,M-2H
NPA006946,8α-acetoxy-5α-hydroxy-7-oxodecan-10-olide,256.0957,189.94774,M-2H
NPA006947,Quinolinone A,297.1012,205.22874,M-2H
NPA006948,7‐hydroxy‐3‐(hydroxymethyl)‐1‐methoxy‐9H‐xanthen‐9‐one,270.0539,196.2609,M-2H
NPA006949,Dihydroisoflavipucine,237.1012,193.14455,M-2H
NPA006951,Altersolanol E,334.0699,208.97173,M-2H
NPA006952,Shurimycin B,1093.6672,360.5455,M-2H
NPA006953,Valinomycin,1108.6166,338.5859,M-2H
NPA006954,Not named,578.3465,265.06482,M-2H
NPA006955,Ganoleuconin E,528.2734,246.9571,M-2H
NPA006956,Tornabeatin A,348.2675,224.47356,M-2H
NPA006957,Dapdiamide E,314.1237,206.06306,M-2H
NPA006958,Trichobotrysin D,397.2627,244.14415,M-2H
NPA006959,Berkeleyone B,456.2159,239.5566,M-2H
NPA006960,GEX1Q2,452.2785,256.0877,M-2H
NPA006961,Arugosin H,354.1114,214.38423,M-2H
NPA006962,Cytosporone G,332.127,212.64703,M-2H
NPA006963,Lorneic acid A,256.1474,198.64922,M-2H
NPA006964,Hapalindole T,384.1074,227.82866,M-2H
NPA006965,Physostigmine,273.1488,198.63667,M-2H
NPA006966,Penipacid C,220.0495,178.40968,M-2H
NPA006967,"(2E,4E)-2-methyl-hexa-2,4-dienoic acid (2'R,3'S)-allo-isoleucinol amide",223.1583,195.9503,M-2H
NPA006968,Azanigerone C,390.1689,229.32481,M-2H
NPA006969,Preaustinoid B,442.2366,238.35046,M-2H
NPA006970,A-72363 C,216.0757,178.13362,M-2H
NPA006971,Ammocidin A,1138.6298,367.83475,M-2H
NPA006972,Sorbicillamine A,315.1481,211.01125,M-2H
NPA006973,Y-14556,364.0603,208.01805,M-2H
NPA006974,BE-32030 E,783.4429,319.54016,M-2H
NPA006975,Peniphenone,272.0331,188.70155,M-2H
NPA006976,"15-hydroxy-17-methoxy-3-methyl-3,4,5,6,7,8,9,10-octahydro-1H-benzo[c ][1]oxacyclotetradecine-1,11(12H)-dione",332.1634,222.5043,M-2H
NPA006978,(+)-N-deoxymilitarinone A,441.2526,241.80673,M-2H
NPA006979,Leporizine B,557.0937,255.50945,M-2H
NPA006980,R(+)-2-(heptan-3-yl)quinazolin-4(3H)-one,242.143,190.35815,M-2H
NPA006981,8-acetylneosolaniol,422.1587,228.74382,M-2H
NPA006982,"Eudesma-5,11-diene",202.1732,182.5454,M-2H
NPA006983,Merulidial,246.1266,197.62279,M-2H
NPA006984,Comnostin A,426.2781,228.98958,M-2H
NPA006985,Kobifuranone C,208.0746,188.90787,M-2H
NPA006986,Cytidine diphosphate ribitol,535.0615,230.37007,M-2H
NPA006987,Mellisol,256.0957,187.6599,M-2H
NPA006988,1-Cyclohexylhexadecane,306.3297,215.67094,M-2H
NPA006989,PI-087,932.3477,321.19424,M-2H
NPA006990,Preussomerin EG3,378.075,226.85655,M-2H
NPA006991,Farnesylacetone epoxide,276.21,206.47845,M-2H
NPA006992,Not named,227.0957,190.24123,M-2H
NPA006993,Violaceoid B,252.1372,200.40157,M-2H
NPA006994,Oxirapentyn K,350.1376,216.3067,M-2H
NPA006995,Cryptophycin C,636.2613,290.5881,M-2H
NPA006996,Microginin 91-C,701.4374,300.3616,M-2H
NPA006997,6-methoxymethyleugenin,248.0695,188.79018,M-2H
NPA006998,Guignarderemophilane D,264.1372,200.37926,M-2H
NPA006999,MTK-7,678.4481,289.99356,M-2H
NPA007000,Cystothiazole A,420.1188,224.9563,M-2H
